width,height,price
500,500,84.24
500,600,88.05
500,700,91.9
500,800,95.93
500,900,99.74
500,1000,103.74
500,1100,107.54
500,1200,111.4
500,1300,115.2
500,1400,119.45
500,1500,123.3
500,1600,127.11
500,1700,131.11
500,1800,134.92
600,500,89.09
600,600,93.13
600,700,97.43
600,800,101.46
600,900,105.49
600,1000,109.71
600,1100,113.74
600,1200,117.81
600,1300,121.84
600,1400,126.32
600,1500,130.39
600,1600,134.42
600,1700,138.64
600,1800,142.67
700,500,93.94
700,600,98.43
700,700,102.72
700,800,106.98
700,900,111.23
700,1000,115.67
700,1100,119.93
700,1200,124.23
700,1300,128.48
700,1400,133.18
700,1500,137.47
700,1600,141.73
700,1700,146.17
700,1800,150.43
800,500,98.98
800,600,103.46
800,700,107.98
800,800,112.45
800,900,116.93
800,1000,121.6
800,1100,126.08
800,1200,130.6
800,1300,135.07
800,1400,139.99
800,1500,144.51
800,1600,148.99
800,1700,153.66
800,1800,158.14
900,500,103.79
900,600,108.49
900,700,113.23
900,800,117.93
900,900,122.63
900,1000,127.52
900,1100,132.22
900,1200,136.97
900,1300,141.67
900,1400,146.81
900,1500,151.55
900,1600,156.26
900,1700,161.14
900,1800,165.85
1000,500,108.64
1000,600,113.56
1000,700,118.53
1000,800,123.45
1000,900,128.37
1000,1000,133.49
1000,1100,138.41
1000,1200,143.38
1000,1300,148.3
1000,1400,153.67
1000,1500,158.64
1000,1600,163.56
1000,1700,168.67
1000,1800,173.6
1100,500,113.44
1100,600,118.59
1100,700,123.78
1100,800,128.93
1100,900,134.08
1100,1000,139.41
1100,1100,144.56
1100,1200,149.75
1100,1300,154.9
1100,1400,160.49
1100,1500,165.68
1100,1600,170.83
1100,1700,176.16
1100,1800,181.31
1200,500,118.29
1200,600,123.66
1200,700,129.08
1200,800,134.45
1200,900,139.82
1200,1000,145.37
1200,1100,150.75
1200,1200,156.16
1200,1300,161.53
1200,1400,167.35
1200,1500,172.76
1200,1600,178.13
1200,1700,183.69
1200,1800,189.06
1300,500,123.1
1300,600,128.69
1300,700,134.33
1300,800,139.92
1300,900,145.52
1300,1000,151.3
1300,1100,156.89
1300,1200,162.53
1300,1300,168.13
1300,1400,174.16
1300,1500,179.8
1300,1600,185.4
1300,1700,191.18
1300,1800,196.77
1400,500,127.91
1400,600,133.72
1400,700,139.58
1400,800,145.4
1400,900,151.22
1400,1000,157.22
1400,1100,163.04
1400,1200,168.9
1400,1300,174.72
1400,1400,180.98
1400,1500,186.84
1400,1600,192.66
1400,1700,198.66
1400,1800,204.48
1500,500,132.8
1500,600,138.84
1500,700,144.93
1500,800,150.97
1500,900,157.01
1500,1000,163.24
1500,1100,169.28
1500,1200,175.36
1500,1300,181.4
1500,1400,187.89
1500,1500,193.97
1500,1600,200.01
1500,1700,206.24
1500,1800,212.28
1600,500,137.61
1600,600,143.87
1600,700,150.18
1600,800,156.44
1600,900,162.71
1600,1000,169.16
1600,1100,175.43
1600,1200,181.73
1600,1300,188.0
1600,1400,194.71
1600,1500,201.01
1600,1600,207.28
1600,1700,213.73
1600,1800,219.99
1700,500,142.46
1700,600,148.95
1700,700,155.48
1700,800,161.96
1700,900,168.45
1700,1000,175.13
1700,1100,181.62
1700,1200,188.15
1700,1300,194.63
1700,1400,201.56
1700,1500,208.09
1700,1600,214.58
1700,1700,221.26
1700,1800,227.75
1800,500,147.27
1800,600,153.98
1800,700,160.73
1800,800,167.44
1800,900,174.15
1800,1000,181.05
1800,1100,187.76
1800,1200,194.52
1800,1300,201.23
1800,1400,208.38
1800,1500,215.13
1800,1600,221.85
1800,1700,228.74
1800,1800,235.46
1900,500,152.07
1900,600,159.01
1900,700,165.98
1900,800,172.92
1900,900,179.85
1900,1000,186.98
1900,1100,193.91
1900,1200,200.89
1900,1300,207.82
1900,1400,215.2
1900,1500,222.18
1900,1600,229.11
1900,1700,236.23
1900,1800,243.17
2000,500,156.92
2000,600,164.08
2000,700,171.28
2000,800,178.44
2000,900,185.6
2000,1000,192.94
2000,1100,200.1
2000,1200,207.3
2000,1300,214.46
2000,1400,222.06
2000,1500,229.26
2000,1600,236.42
2000,1700,243.76
2000,1800,250.92
