width,height,price
500,500,86.14
500,600,90.68
500,700,95.27
500,800,100.04
500,900,104.58
500,1000,109.31
500,1100,113.85
500,1200,118.43
500,1300,122.98
500,1400,127.8
500,1500,132.38
500,1600,136.92
500,1700,141.65
500,1800,146.19
600,500,91.55
600,600,96.33
600,700,101.38
600,800,106.16
600,900,110.95
600,1000,115.92
600,1100,120.7
600,1200,125.52
600,1300,130.31
600,1400,135.37
600,1500,140.19
600,1600,144.98
600,1700,149.94
600,1800,154.73
700,500,96.95
700,600,102.2
700,700,107.26
700,800,112.29
700,900,117.31
700,1000,122.52
700,1100,127.54
700,1200,132.61
700,1300,137.63
700,1400,142.93
700,1500,148.0
700,1600,153.02
700,1700,158.23
700,1800,163.25
800,500,102.53
800,600,107.8
800,700,113.1
800,800,118.37
800,900,123.63
800,1000,129.08
800,1100,134.35
800,1200,139.65
800,1300,144.91
800,1400,150.46
800,1500,155.76
800,1600,161.03
800,1700,166.48
800,1800,171.74
900,500,107.89
900,600,113.4
900,700,118.94
900,800,124.45
900,900,129.95
900,1000,135.64
900,1100,141.15
900,1200,146.69
900,1300,152.2
900,1400,157.98
900,1500,163.53
900,1600,169.03
900,1700,174.72
900,1800,180.23
1000,500,113.3
1000,600,119.04
1000,700,124.83
1000,800,130.57
1000,900,136.32
1000,1000,142.25
1000,1100,147.99
1000,1200,153.78
1000,1300,159.52
1000,1400,165.55
1000,1500,171.33
1000,1600,177.08
1000,1700,183.01
1000,1800,188.75
1100,500,118.66
1100,600,124.64
1100,700,130.67
1100,800,136.65
1100,900,142.64
1100,1000,148.81
1100,1100,154.79
1100,1200,160.82
1100,1300,166.81
1100,1400,173.07
1100,1500,179.1
1100,1600,185.08
1100,1700,191.25
1100,1800,197.24
1200,500,124.06
1200,600,130.28
1200,700,136.55
1200,800,142.77
1200,900,149.0
1200,1000,155.41
1200,1100,161.64
1200,1200,167.91
1200,1300,174.13
1200,1400,180.63
1200,1500,186.9
1200,1600,193.13
1200,1700,199.54
1200,1800,205.77
1300,500,129.42
1300,600,135.88
1300,700,142.39
1300,800,148.86
1300,900,155.32
1300,1000,161.97
1300,1100,168.44
1300,1200,174.95
1300,1300,181.42
1300,1400,188.16
1300,1500,194.67
1300,1600,201.13
1300,1700,207.79
1300,1800,214.25
1400,500,134.78
1400,600,141.48
1400,700,148.23
1400,800,154.94
1400,900,161.64
1400,1000,168.54
1400,1100,175.24
1400,1200,181.99
1400,1300,188.7
1400,1400,195.68
1400,1500,202.43
1400,1600,209.14
1400,1700,216.03
1400,1800,222.74
1500,500,140.23
1500,600,147.17
1500,700,154.16
1500,800,161.11
1500,900,168.05
1500,1000,175.19
1500,1100,182.14
1500,1200,189.13
1500,1300,196.07
1500,1400,203.3
1500,1500,210.29
1500,1600,217.23
1500,1700,224.37
1500,1800,231.32
1600,500,145.58
1600,600,152.77
1600,700,160.0
1600,800,167.19
1600,900,174.38
1600,1000,181.75
1600,1100,188.94
1600,1200,196.17
1600,1300,203.36
1600,1400,210.82
1600,1500,218.05
1600,1600,225.24
1600,1700,232.61
1600,1800,239.8
1700,500,150.99
1700,600,158.41
1700,700,165.88
1700,800,173.31
1700,900,180.74
1700,1000,188.35
1700,1100,195.78
1700,1200,203.25
1700,1300,210.68
1700,1400,218.39
1700,1500,225.86
1700,1600,233.29
1700,1700,240.9
1700,1800,248.33
1800,500,156.35
1800,600,164.01
1800,700,171.72
1800,800,179.39
1800,900,187.06
1800,1000,194.92
1800,1100,202.59
1800,1200,210.3
1800,1300,217.96
1800,1400,225.91
1800,1500,233.62
1800,1600,241.29
1800,1700,249.15
1800,1800,256.81
1900,500,161.71
1900,600,169.61
1900,700,177.56
1900,800,185.47
1900,900,193.38
1900,1000,201.48
1900,1100,209.39
1900,1200,217.34
1900,1300,225.25
1900,1400,233.43
1900,1500,241.39
1900,1600,249.3
1900,1700,257.39
1900,1800,265.3
2000,500,167.11
2000,600,175.26
2000,700,183.45
2000,800,191.6
2000,900,199.75
2000,1000,208.08
2000,1100,216.23
2000,1200,224.42
2000,1300,232.57
2000,1400,241.0
2000,1500,249.19
2000,1600,257.34
2000,1700,265.68
2000,1800,273.83
