width,height,price
500,500,142.3
500,600,148.67
500,700,155.07
500,800,161.66
500,900,168.02
500,1000,174.57
500,1100,180.93
500,1200,187.33
500,1300,193.7
500,1400,200.61
500,1500,207.02
500,1600,213.38
500,1700,219.93
500,1800,226.29
600,500,149.19
600,600,155.83
600,700,162.73
600,800,169.36
600,900,175.99
600,1000,182.8
600,1100,189.44
600,1200,196.11
600,1300,202.74
600,1400,209.92
600,1500,216.6
600,1600,223.23
600,1700,230.05
600,1800,236.68
700,500,156.08
700,600,163.21
700,700,170.15
700,800,177.05
700,900,183.95
700,1000,191.03
700,1100,197.93
700,1200,204.88
700,1300,211.78
700,1400,219.23
700,1500,226.17
700,1600,233.07
700,1700,240.16
700,1800,247.06
800,500,163.15
800,600,170.32
800,700,177.53
800,800,184.7
800,900,191.87
800,1000,199.22
800,1100,206.39
800,1200,213.6
800,1300,220.77
800,1400,228.49
800,1500,235.7
800,1600,242.87
800,1700,250.23
800,1800,257.4
900,500,169.99
900,600,177.43
900,700,184.91
900,800,192.35
900,900,199.78
900,1000,207.41
900,1100,214.85
900,1200,222.33
900,1300,229.76
900,1400,237.76
900,1500,245.24
900,1600,252.67
900,1700,260.3
900,1800,267.74
1000,500,176.87
1000,600,184.58
1000,700,192.33
1000,800,200.04
1000,900,207.74
1000,1000,215.64
1000,1100,223.34
1000,1200,231.09
1000,1300,238.8
1000,1400,247.06
1000,1500,254.81
1000,1600,262.52
1000,1700,270.41
1000,1800,278.12
1100,500,183.72
1100,600,191.69
1100,700,199.71
1100,800,207.69
1100,900,215.66
1100,1000,223.82
1100,1100,231.8
1100,1200,239.82
1100,1300,247.8
1100,1400,256.33
1100,1500,264.34
1100,1600,272.32
1100,1700,280.48
1100,1800,288.46
1200,500,190.6
1200,600,198.84
1200,700,207.13
1200,800,215.38
1200,900,223.62
1200,1000,232.05
1200,1100,240.3
1200,1200,248.59
1200,1300,256.83
1200,1400,265.63
1200,1500,273.92
1200,1600,282.17
1200,1700,290.6
1200,1800,298.84
1300,500,197.44
1300,600,205.96
1300,700,214.51
1300,800,223.03
1300,900,231.54
1300,1000,240.24
1300,1100,248.76
1300,1200,257.31
1300,1300,265.83
1300,1400,274.9
1300,1500,283.45
1300,1600,291.97
1300,1700,300.67
1300,1800,309.18
1400,500,204.28
1400,600,213.07
1400,700,221.89
1400,800,230.68
1400,900,239.46
1400,1000,248.43
1400,1100,257.21
1400,1200,266.04
1400,1300,274.82
1400,1400,284.16
1400,1500,292.99
1400,1600,301.77
1400,1700,310.74
1400,1800,319.52
1500,500,211.22
1500,600,220.27
1500,700,229.36
1500,800,238.41
1500,900,247.47
1500,1000,256.71
1500,1100,265.76
1500,1200,274.85
1500,1300,283.91
1500,1400,293.51
1500,1500,302.61
1500,1600,311.66
1500,1700,320.9
1500,1800,329.95
1600,500,218.06
1600,600,227.38
1600,700,236.74
1600,800,246.06
1600,900,255.39
1600,1000,264.89
1600,1100,274.22
1600,1200,283.58
1600,1300,292.9
1600,1400,302.78
1600,1500,312.14
1600,1600,321.46
1600,1700,330.97
1600,1800,340.29
1700,500,224.94
1700,600,234.53
1700,700,244.16
1700,800,253.75
1700,900,263.35
1700,1000,273.12
1700,1100,282.71
1700,1200,292.35
1700,1300,301.94
1700,1400,312.08
1700,1500,321.72
1700,1600,331.31
1700,1700,341.09
1700,1800,350.68
1800,500,231.78
1800,600,241.64
1800,700,251.54
1800,800,261.4
1800,900,271.26
1800,1000,281.31
1800,1100,291.17
1800,1200,301.07
1800,1300,310.93
1800,1400,321.35
1800,1500,331.25
1800,1600,341.11
1800,1700,351.16
1800,1800,361.02
1900,500,238.63
1900,600,248.75
1900,700,258.92
1900,800,269.05
1900,900,279.18
1900,1000,289.5
1900,1100,299.63
1900,1200,309.8
1900,1300,319.93
1900,1400,330.61
1900,1500,340.78
1900,1600,350.91
1900,1700,361.23
1900,1800,371.36
2000,500,245.51
2000,600,255.91
2000,700,266.35
2000,800,276.75
2000,900,287.14
2000,1000,297.73
2000,1100,308.13
2000,1200,318.57
2000,1300,328.97
2000,1400,339.92
2000,1500,350.36
2000,1600,360.76
2000,1700,371.34
2000,1800,381.74
