width,height,price
500,500,82.42
500,600,85.98
500,700,89.58
500,800,93.36
500,900,96.92
500,1000,100.67
500,1100,104.23
500,1200,107.83
500,1300,111.39
500,1400,115.04
500,1500,118.64
500,1600,122.2
500,1700,125.94
500,1800,129.5
600,500,87.38
600,600,91.16
600,700,95.21
600,800,98.99
600,900,102.78
600,1000,106.74
600,1100,110.53
600,1200,114.35
600,1300,118.13
600,1400,122.0
600,1500,125.83
600,1600,129.61
600,1700,133.58
600,1800,137.36
700,500,92.33
700,600,96.56
700,700,100.61
700,800,104.62
700,900,108.62
700,1000,112.81
700,1100,116.82
700,1200,120.86
700,1300,124.87
700,1400,128.97
700,1500,133.01
700,1600,137.02
700,1700,141.21
700,1800,145.22
800,500,97.47
800,600,101.7
800,700,105.97
800,800,110.2
800,900,114.42
800,1000,118.84
800,1100,123.07
800,1200,127.34
800,1300,131.57
800,1400,135.89
800,1500,140.16
800,1600,144.38
800,1700,148.8
800,1800,153.03
900,500,102.38
900,600,106.83
900,700,111.32
900,800,115.78
900,900,120.23
900,1000,124.87
900,1100,129.32
900,1200,133.81
900,1300,138.26
900,1400,142.8
900,1500,147.3
900,1600,151.75
900,1700,156.39
900,1800,160.84
1000,500,107.33
1000,600,112.01
1000,700,116.72
1000,800,121.4
1000,900,126.07
1000,1000,130.93
1000,1100,135.61
1000,1200,140.33
1000,1300,145.0
1000,1400,149.77
1000,1500,154.48
1000,1600,159.16
1000,1700,164.02
1000,1800,168.7
1100,500,112.24
1100,600,117.14
1100,700,122.08
1100,800,126.98
1100,900,131.88
1100,1000,136.96
1100,1100,141.86
1100,1200,146.8
1100,1300,151.7
1100,1400,156.69
1100,1500,161.63
1100,1600,166.53
1100,1700,171.61
1100,1800,176.51
1200,500,117.19
1200,600,122.31
1200,700,127.48
1200,800,132.6
1200,900,137.72
1200,1000,143.03
1200,1100,148.15
1200,1200,153.32
1200,1300,158.44
1200,1400,163.65
1200,1500,168.81
1200,1600,173.94
1200,1700,179.24
1200,1800,184.37
1300,500,122.1
1300,600,127.45
1300,700,132.83
1300,800,138.18
1300,900,143.52
1300,1000,149.06
1300,1100,154.4
1300,1200,159.79
1300,1300,165.13
1300,1400,170.57
1300,1500,175.96
1300,1600,181.3
1300,1700,186.83
1300,1800,192.18
1400,500,127.01
1400,600,132.58
1400,700,138.19
1400,800,143.76
1400,900,149.33
1400,1000,155.08
1400,1100,160.65
1400,1200,166.26
1400,1300,171.83
1400,1400,177.49
1400,1500,183.1
1400,1600,188.67
1400,1700,194.42
1400,1800,199.99
1500,500,132.01
1500,600,137.81
1500,700,143.64
1500,800,149.43
1500,900,155.22
1500,1000,161.2
1500,1100,166.99
1500,1200,172.83
1500,1300,178.62
1500,1400,184.5
1500,1500,190.33
1500,1600,196.13
1500,1700,202.11
1500,1800,207.9
1600,500,136.92
1600,600,142.94
1600,700,149.0
1600,800,155.01
1600,900,161.03
1600,1000,167.23
1600,1100,173.24
1600,1200,179.3
1600,1300,185.32
1600,1400,191.42
1600,1500,197.48
1600,1600,203.49
1600,1700,209.7
1600,1800,215.71
1700,500,141.88
1700,600,148.11
1700,700,154.39
1700,800,160.63
1700,900,166.87
1700,1000,173.3
1700,1100,179.53
1700,1200,185.82
1700,1300,192.05
1700,1400,198.38
1700,1500,204.66
1700,1600,210.9
1700,1700,217.33
1700,1800,223.57
1800,500,146.79
1800,600,153.25
1800,700,159.75
1800,800,166.21
1800,900,172.67
1800,1000,179.32
1800,1100,185.79
1800,1200,192.29
1800,1300,198.75
1800,1400,205.3
1800,1500,211.81
1800,1600,218.27
1800,1700,224.92
1800,1800,231.38
1900,500,151.7
1900,600,158.38
1900,700,165.11
1900,800,171.79
1900,900,178.48
1900,1000,185.35
1900,1100,192.04
1900,1200,198.76
1900,1300,205.45
1900,1400,212.22
1900,1500,218.95
1900,1600,225.64
1900,1700,232.51
1900,1800,239.19
2000,500,156.65
2000,600,163.56
2000,700,170.51
2000,800,177.42
2000,900,184.32
2000,1000,191.42
2000,1100,198.33
2000,1200,205.28
2000,1300,212.19
2000,1400,219.19
2000,1500,226.14
2000,1600,233.04
2000,1700,240.14
2000,1800,247.05
