width,height,price
500,500,79.1
500,600,82.66
500,700,86.26
500,800,90.04
500,900,93.6
500,1000,97.35
500,1100,100.91
500,1200,104.51
500,1300,108.06
500,1400,111.71
500,1500,115.31
500,1600,118.87
500,1700,122.62
500,1800,126.18
600,500,83.39
600,600,87.17
600,700,91.22
600,800,95.01
600,900,98.79
600,1000,102.76
600,1100,106.54
600,1200,110.36
600,1300,114.14
600,1400,118.02
600,1500,121.84
600,1600,125.62
600,1700,129.59
600,1800,133.37
700,500,87.68
700,600,91.91
700,700,95.96
700,800,99.96
700,900,103.97
700,1000,108.16
700,1100,112.17
700,1200,116.21
700,1300,120.22
700,1400,124.31
700,1500,128.36
700,1600,132.37
700,1700,136.56
700,1800,140.56
800,500,92.15
800,600,96.38
800,700,100.65
800,800,104.88
800,900,109.11
800,1000,113.52
800,1100,117.75
800,1200,122.02
800,1300,126.25
800,1400,130.57
800,1500,134.84
800,1600,139.07
800,1700,143.48
800,1800,147.71
900,500,96.4
900,600,100.85
900,700,105.34
900,800,109.79
900,900,114.25
900,1000,118.88
900,1100,123.34
900,1200,127.83
900,1300,132.28
900,1400,136.82
900,1500,141.32
900,1600,145.77
900,1700,150.41
900,1800,154.86
1000,500,100.68
1000,600,105.36
1000,700,110.08
1000,800,114.75
1000,900,119.43
1000,1000,124.29
1000,1100,128.96
1000,1200,133.68
1000,1300,138.36
1000,1400,143.12
1000,1500,147.84
1000,1600,152.51
1000,1700,157.38
1000,1800,162.05
1100,500,104.93
1100,600,109.83
1100,700,114.77
1100,800,119.67
1100,900,124.57
1100,1000,129.65
1100,1100,134.55
1100,1200,139.49
1100,1300,144.39
1100,1400,149.38
1100,1500,154.32
1100,1600,159.22
1100,1700,164.3
1100,1800,169.2
1200,500,109.22
1200,600,114.34
1200,700,119.5
1200,800,124.62
1200,900,129.75
1200,1000,135.05
1200,1100,140.18
1200,1200,145.34
1200,1300,150.46
1200,1400,155.67
1200,1500,160.84
1200,1600,165.96
1200,1700,171.27
1200,1800,176.39
1300,500,113.46
1300,600,118.81
1300,700,124.19
1300,800,129.54
1300,900,134.88
1300,1000,140.42
1300,1100,145.76
1300,1200,151.15
1300,1300,156.49
1300,1400,161.93
1300,1500,167.32
1300,1600,172.66
1300,1700,178.19
1300,1800,183.54
1400,500,117.71
1400,600,123.28
1400,700,128.89
1400,800,134.46
1400,900,140.02
1400,1000,145.78
1400,1100,151.35
1400,1200,156.96
1400,1300,162.53
1400,1400,168.19
1400,1500,173.8
1400,1600,179.37
1400,1700,185.12
1400,1800,190.69
1500,500,122.04
1500,600,127.84
1500,700,133.67
1500,800,139.46
1500,900,145.25
1500,1000,151.23
1500,1100,157.02
1500,1200,162.86
1500,1300,168.65
1500,1400,174.53
1500,1500,180.37
1500,1600,186.16
1500,1700,192.14
1500,1800,197.93
1600,500,126.29
1600,600,132.31
1600,700,138.36
1600,800,144.38
1600,900,150.39
1600,1000,156.59
1600,1100,162.61
1600,1200,168.67
1600,1300,174.68
1600,1400,180.79
1600,1500,186.84
1600,1600,192.86
1600,1700,199.06
1600,1800,205.08
1700,500,130.58
1700,600,136.82
1700,700,143.1
1700,800,149.33
1700,900,155.57
1700,1000,162.0
1700,1100,168.24
1700,1200,174.52
1700,1300,180.76
1700,1400,187.08
1700,1500,193.37
1700,1600,199.6
1700,1700,206.03
1700,1800,212.27
1800,500,134.82
1800,600,141.29
1800,700,147.79
1800,800,154.25
1800,900,160.71
1800,1000,167.36
1800,1100,173.82
1800,1200,180.33
1800,1300,186.79
1800,1400,193.34
1800,1500,199.84
1800,1600,206.31
1800,1700,212.95
1800,1800,219.42
1900,500,139.07
1900,600,145.75
1900,700,152.48
1900,800,159.17
1900,900,165.85
1900,1000,172.72
1900,1100,179.41
1900,1200,186.14
1900,1300,192.82
1900,1400,199.6
1900,1500,206.32
1900,1600,213.01
1900,1700,219.88
1900,1800,226.57
2000,500,143.36
2000,600,150.26
2000,700,157.22
2000,800,164.12
2000,900,171.03
2000,1000,178.13
2000,1100,185.04
2000,1200,191.99
2000,1300,198.9
2000,1400,205.89
2000,1500,212.84
2000,1600,219.75
2000,1700,226.85
2000,1800,233.76
