width,height,price
500,500,142.25
500,600,148.61
500,700,155.01
500,800,161.6
500,900,167.96
500,1000,174.51
500,1100,180.87
500,1200,187.28
500,1300,193.64
500,1400,200.55
500,1500,206.96
500,1600,213.32
500,1700,219.87
500,1800,226.23
600,500,149.18
600,600,155.81
600,700,162.71
600,800,169.34
600,900,175.97
600,1000,182.79
600,1100,189.42
600,1200,196.09
600,1300,202.72
600,1400,209.9
600,1500,216.58
600,1600,
600,1700,230.03
600,1800,236.66
700,500,156.1
700,600,163.23
700,700,170.17
700,800,177.07
700,900,183.97
700,1000,191.05
700,1100,197.95
700,1200,204.9
700,1300,211.8
700,1400,219.25
700,1500,226.19
700,1600,233.09
700,1700,240.18
700,1800,247.08
800,500,163.21
800,600,170.38
800,700,177.59
800,800,184.76
800,900,191.93
800,1000,199.28
800,1100,206.45
800,1200,213.66
800,1300,220.83
800,1400,228.55
800,1500,235.76
800,1600,242.93
800,1700,250.29
800,1800,257.46
900,500,170.09
900,600,177.53
900,700,185.01
900,800,192.45
900,900,199.88
900,1000,207.51
900,1100,214.95
900,1200,222.43
900,1300,229.86
900,1400,237.86
900,1500,245.34
900,1600,252.77
900,1700,260.4
900,1800,267.84
1000,500,177.01
1000,600,184.72
1000,700,192.47
1000,800,200.18
1000,900,207.88
1000,1000,215.78
1000,1100,223.48
1000,1200,231.23
1000,1300,238.94
1000,1400,247.2
1000,1500,254.95
1000,1600,262.66
1000,1700,270.55
1000,1800,278.26
1100,500,183.9
1100,600,191.87
1100,700,199.89
1100,800,207.87
1100,900,215.84
1100,1000,224.0
1100,1100,231.98
1100,1200,240.0
1100,1300,247.97
1100,1400,256.51
1100,1500,264.52
1100,1600,272.5
1100,1700,280.66
1100,1800,288.64
1200,500,190.82
1200,600,199.06
1200,700,207.35
1200,800,215.6
1200,900,223.84
1200,1000,232.27
1200,1100,240.52
1200,1200,248.81
1200,1300,257.05
1200,1400,265.85
1200,1500,274.14
1200,1600,282.38
1200,1700,290.82
1200,1800,299.06
1300,500,197.7
1300,600,206.21
1300,700,214.77
1300,800,223.29
1300,900,231.8
1300,1000,240.5
1300,1100,249.01
1300,1200,257.57
1300,1300,266.09
1300,1400,275.16
1300,1500,283.71
1300,1600,292.23
1300,1700,300.93
1300,1800,309.44
1400,500,204.58
1400,600,213.37
1400,700,222.19
1400,800,230.97
1400,900,239.76
1400,1000,248.73
1400,1100,257.51
1400,1200,266.34
1400,1300,275.12
1400,1400,284.46
1400,1500,293.28
1400,1600,302.07
1400,1700,311.04
1400,1800,319.82
1500,500,211.55
1500,600,220.61
1500,700,229.7
1500,800,238.75
1500,900,247.81
1500,1000,257.04
1500,1100,266.1
1500,1200,275.19
1500,1300,284.25
1500,1400,293.85
1500,1500,302.95
1500,1600,312.0
1500,1700,321.24
1500,1800,330.29
1600,500,218.44
1600,600,227.76
1600,700,237.12
1600,800,246.44
1600,900,255.76
1600,1000,265.27
1600,1100,274.59
1600,1200,283.96
1600,1300,293.28
1600,1400,303.16
1600,1500,312.52
1600,1600,321.84
1600,1700,331.35
1600,1800,340.67
1700,500,225.36
1700,600,234.95
1700,700,244.58
1700,800,254.17
1700,900,263.76
1700,1000,273.54
1700,1100,283.13
1700,1200,292.77
1700,1300,302.36
1700,1400,312.5
1700,1500,322.14
1700,1600,331.73
1700,1700,341.5
1700,1800,351.1
1800,500,232.24
1800,600,242.1
1800,700,252.0
1800,800,261.86
1800,900,271.72
1800,1000,281.77
1800,1100,291.63
1800,1200,301.53
1800,1300,311.39
1800,1400,321.81
1800,1500,331.71
1800,1600,341.57
1800,1700,351.62
1800,1800,361.48
1900,500,239.12
1900,600,249.25
1900,700,259.42
1900,800,269.55
1900,900,279.68
1900,1000,290.0
1900,1100,300.13
1900,1200,310.3
1900,1300,320.43
1900,1400,331.11
1900,1500,341.28
1900,1600,351.41
1900,1700,361.73
1900,1800,371.86
2000,500,246.05
2000,600,256.44
2000,700,266.88
2000,800,277.28
2000,900,287.68
2000,1000,298.27
2000,1100,308.66
2000,1200,319.1
2000,1300,329.5
2000,1400,340.46
2000,1500,350.9
2000,1600,361.29
2000,1700,371.88
2000,1800,382.28
