width,height,price
500,500,165.2
500,600,171.57
500,700,177.97
500,800,184.56
500,900,190.92
500,1000,197.47
500,1100,203.83
500,1200,210.23
500,1300,216.6
500,1400,223.51
500,1500,229.92
500,1600,236.28
500,1700,242.83
500,1800,249.19
600,500,175.62
600,600,182.25
600,700,189.15
600,800,195.78
600,900,202.41
600,1000,209.23
600,1100,215.86
600,1200,222.53
600,1300,229.16
600,1400,236.35
600,1500,243.02
600,1600,249.65
600,1700,256.47
600,1800,263.1
700,500,186.0
700,600,193.13
700,700,200.07
700,800,206.97
700,900,213.87
700,1000,220.96
700,1100,227.86
700,1200,234.8
700,1300,241.7
700,1400,249.15
700,1500,256.1
700,1600,263.0
700,1700,270.08
700,1800,276.98
800,500,196.6
800,600,203.76
800,700,210.98
800,800,218.14
800,900,225.31
800,1000,232.67
800,1100,239.84
800,1200,247.05
800,1300,254.22
800,1400,261.94
800,1500,269.15
800,1600,276.32
800,1700,283.68
800,1800,290.85
900,500,206.94
900,600,214.38
900,700,221.86
900,800,229.3
900,900,236.73
900,1000,244.36
900,1100,251.8
900,1200,259.28
900,1300,266.71
900,1400,274.71
900,1500,282.19
900,1600,289.62
900,1700,297.25
900,1800,304.69
1000,500,217.33
1000,600,225.03
1000,700,232.78
1000,800,240.49
1000,900,248.2
1000,1000,256.09
1000,1100,263.8
1000,1200,271.55
1000,1300,279.25
1000,1400,287.51
1000,1500,295.26
1000,1600,302.97
1000,1700,310.87
1000,1800,318.57
1100,500,227.69
1100,600,235.67
1100,700,243.69
1100,800,251.66
1100,900,259.64
1100,1000,267.8
1100,1100,275.78
1100,1200,283.79
1100,1300,291.77
1100,1400,300.3
1100,1500,308.32
1100,1600,316.3
1100,1700,324.46
1100,1800,332.44
1200,500,238.08
1200,600,246.32
1200,700,254.61
1200,800,262.86
1200,900,271.1
1200,1000,279.53
1200,1100,287.78
1200,1200,296.06
1200,1300,304.31
1200,1400,313.11
1200,1500,321.4
1200,1600,329.64
1200,1700,338.08
1200,1800,346.32
1300,500,248.44
1300,600,256.96
1300,700,265.51
1300,800,274.03
1300,900,282.54
1300,1000,291.24
1300,1100,299.76
1300,1200,308.31
1300,1300,316.83
1300,1400,325.9
1300,1500,334.45
1300,1600,342.97
1300,1700,351.67
1300,1800,360.19
1400,500,258.79
1400,600,267.57
1400,700,276.4
1400,800,285.18
1400,900,293.96
1400,1000,302.93
1400,1100,311.72
1400,1200,320.54
1400,1300,329.33
1400,1400,338.66
1400,1500,347.49
1400,1600,356.27
1400,1700,365.24
1400,1800,374.03
1500,500,269.22
1500,600,278.27
1500,700,287.37
1500,800,296.42
1500,900,305.47
1500,1000,314.71
1500,1100,323.77
1500,1200,332.86
1500,1300,341.91
1500,1400,351.52
1500,1500,360.62
1500,1600,369.67
1500,1700,378.91
1500,1800,387.96
1600,500,279.59
1600,600,288.91
1600,700,298.27
1600,800,307.59
1600,900,316.92
1600,1000,326.42
1600,1100,335.75
1600,1200,345.11
1600,1300,354.43
1600,1400,364.31
1600,1500,373.67
1600,1600,382.99
1600,1700,392.5
1600,1800,401.83
1700,500,289.97
1700,600,299.56
1700,700,309.2
1700,800,318.79
1700,900,328.38
1700,1000,338.16
1700,1100,347.75
1700,1200,357.38
1700,1300,366.97
1700,1400,377.12
1700,1500,386.75
1700,1600,396.34
1700,1700,406.12
1700,1800,415.71
1800,500,300.34
1800,600,310.2
1800,700,320.1
1800,800,329.96
1800,900,339.82
1800,1000,349.87
1800,1100,359.73
1800,1200,369.63
1800,1300,379.49
1800,1400,389.9
1800,1500,399.81
1800,1600,409.67
1800,1700,419.71
1800,1800,429.57
1900,500,310.68
1900,600,320.81
1900,700,330.98
1900,800,341.11
1900,900,351.24
1900,1000,361.56
1900,1100,371.69
1900,1200,381.86
1900,1300,391.99
1900,1400,402.67
1900,1500,412.84
1900,1600,422.97
1900,1700,433.29
1900,1800,443.42
2000,500,321.07
2000,600,331.47
2000,700,341.91
2000,800,352.31
2000,900,362.7
2000,1000,373.29
2000,1100,383.69
2000,1200,394.13
2000,1300,404.53
2000,1400,415.48
2000,1500,425.92
2000,1600,436.32
2000,1700,446.9
2000,1800,457.3
