width,height,price
500,500,82.2
500,600,85.76
500,700,89.36
500,800,93.15
500,900,96.71
500,1000,100.45
500,1100,104.01
500,1200,107.61
500,1300,111.17
500,1400,114.82
500,1500,118.42
500,1600,121.98
500,1700,125.72
500,1800,129.28
600,500,86.51
600,600,90.3
600,700,94.35
600,800,98.13
600,900,101.91
600,1000,105.88
600,1100,109.66
600,1200,113.49
600,1300,117.27
600,1400,121.14
600,1500,124.97
600,1600,128.75
600,1700,132.72
600,1800,136.5
700,500,90.82
700,600,95.05
700,700,99.1
700,800,103.11
700,900,107.11
700,1000,111.3
700,1100,115.31
700,1200,119.36
700,1300,123.36
700,1400,127.46
700,1500,131.5
700,1600,135.51
700,1700,139.7
700,1800,143.71
800,500,95.31
800,600,99.54
800,700,103.81
800,800,108.04
800,900,112.27
800,1000,116.68
800,1100,120.91
800,1200,125.18
800,1300,129.41
800,1400,133.73
800,1500,138.0
800,1600,142.23
800,1700,146.65
800,1800,150.87
900,500,99.58
900,600,104.03
900,700,108.52
900,800,112.97
900,900,117.43
900,1000,122.06
900,1100,126.52
900,1200,131.01
900,1300,135.46
900,1400,140.0
900,1500,144.5
900,1600,148.95
900,1700,153.59
900,1800,158.04
1000,500,103.88
1000,600,108.56
1000,700,113.28
1000,800,117.95
1000,900,122.63
1000,1000,127.49
1000,1100,132.16
1000,1200,136.88
1000,1300,141.55
1000,1400,146.32
1000,1500,151.04
1000,1600,155.71
1000,1700,160.58
1000,1800,165.25
1100,500,108.15
1100,600,113.05
1100,700,117.99
1100,800,122.88
1100,900,127.78
1100,1000,132.87
1100,1100,137.77
1100,1200,142.71
1100,1300,147.61
1100,1400,152.59
1100,1500,157.54
1100,1600,162.43
1100,1700,167.52
1100,1800,172.42
1200,500,112.45
1200,600,117.58
1200,700,122.74
1200,800,127.86
1200,900,132.98
1200,1000,138.29
1200,1100,143.41
1200,1200,148.58
1200,1300,153.7
1200,1400,158.91
1200,1500,164.08
1200,1600,169.2
1200,1700,174.51
1200,1800,179.63
1300,500,116.72
1300,600,122.06
1300,700,127.45
1300,800,132.8
1300,900,138.14
1300,1000,143.67
1300,1100,149.02
1300,1200,154.4
1300,1300,159.75
1300,1400,165.19
1300,1500,170.57
1300,1600,175.92
1300,1700,181.45
1300,1800,186.8
1400,500,120.98
1400,600,126.55
1400,700,132.16
1400,800,137.73
1400,900,143.3
1400,1000,149.05
1400,1100,154.62
1400,1200,160.23
1400,1300,165.8
1400,1400,171.46
1400,1500,177.07
1400,1600,182.64
1400,1700,188.39
1400,1800,193.96
1500,500,125.34
1500,600,131.13
1500,700,136.96
1500,800,142.75
1500,900,148.55
1500,1000,154.52
1500,1100,160.32
1500,1200,166.15
1500,1300,171.94
1500,1400,177.82
1500,1500,183.66
1500,1600,189.45
1500,1700,195.43
1500,1800,201.22
1600,500,129.6
1600,600,135.62
1600,700,141.67
1600,800,147.69
1600,900,153.7
1600,1000,159.91
1600,1100,165.92
1600,1200,171.98
1600,1300,177.99
1600,1400,184.1
1600,1500,190.16
1600,1600,196.17
1600,1700,202.37
1600,1800,208.39
1700,500,133.91
1700,600,140.15
1700,700,146.43
1700,800,152.66
1700,900,158.9
1700,1000,165.33
1700,1100,171.57
1700,1200,177.85
1700,1300,184.09
1700,1400,190.41
1700,1500,196.7
1700,1600,202.93
1700,1700,209.36
1700,1800,215.6
1800,500,138.17
1800,600,144.63
1800,700,151.14
1800,800,157.6
1800,900,164.06
1800,1000,170.71
1800,1100,177.17
1800,1200,183.68
1800,1300,190.14
1800,1400,196.69
1800,1500,203.19
1800,1600,209.66
1800,1700,216.3
1800,1800,222.77
1900,500,142.44
1900,600,149.12
1900,700,155.85
1900,800,162.53
1900,900,169.22
1900,1000,176.09
1900,1100,182.78
1900,1200,189.5
1900,1300,196.19
1900,1400,202.96
1900,1500,209.69
1900,1600,216.38
1900,1700,223.25
1900,1800,229.93
2000,500,146.74
2000,600,153.65
2000,700,160.6
2000,800,167.51
2000,900,174.42
2000,1000,181.51
2000,1100,188.42
2000,1200,195.37
2000,1300,202.28
2000,1400,209.28
2000,1500,216.23
2000,1600,223.14
2000,1700,230.23
2000,1800,237.14
