width,height,price
500,500,143.59
500,600,149.95
500,700,156.35
500,800,162.94
500,900,169.3
500,1000,175.85
500,1100,182.21
500,1200,188.62
500,1300,194.98
500,1400,201.89
500,1500,208.3
500,1600,214.66
500,1700,221.21
500,1800,227.57
600,500,150.78
600,600,157.41
600,700,164.31
600,800,170.95
600,900,177.58
600,1000,184.39
600,1100,191.02
600,1200,197.7
600,1300,204.33
600,1400,211.51
600,1500,218.19
600,1600,224.82
600,1700,231.63
600,1800,238.27
700,500,157.98
700,600,165.1
700,700,172.04
700,800,178.94
700,900,185.84
700,1000,192.93
700,1100,199.83
700,1200,206.77
700,1300,213.67
700,1400,221.13
700,1500,228.07
700,1600,234.97
700,1700,242.05
700,1800,248.95
800,500,165.35
800,600,172.52
800,700,179.73
800,800,186.9
800,900,194.07
800,1000,201.43
800,1100,208.59
800,1200,215.81
800,1300,222.97
800,1400,230.7
800,1500,237.91
800,1600,245.08
800,1700,252.43
800,1800,259.6
900,500,172.5
900,600,179.94
900,700,187.42
900,800,194.86
900,900,202.3
900,1000,209.92
900,1100,217.36
900,1200,224.84
900,1300,232.28
900,1400,240.27
900,1500,247.75
900,1600,255.19
900,1700,262.81
900,1800,270.25
1000,500,179.69
1000,600,187.4
1000,700,195.15
1000,800,202.86
1000,900,210.56
1000,1000,218.46
1000,1100,226.17
1000,1200,233.91
1000,1300,241.62
1000,1400,249.88
1000,1500,257.63
1000,1600,265.34
1000,1700,273.23
1000,1800,280.94
1100,500,186.84
1100,600,194.82
1100,700,202.84
1100,800,210.81
1100,900,218.79
1100,1000,226.95
1100,1100,234.93
1100,1200,242.95
1100,1300,250.92
1100,1400,259.45
1100,1500,267.47
1100,1600,275.45
1100,1700,283.61
1100,1800,291.59
1200,500,194.04
1200,600,202.28
1200,700,210.57
1200,800,218.81
1200,900,227.06
1200,1000,235.49
1200,1100,243.74
1200,1200,252.02
1200,1300,260.27
1200,1400,269.07
1200,1500,277.36
1200,1600,285.6
1200,1700,294.03
1200,1800,302.28
1300,500,201.19
1300,600,209.7
1300,700,218.26
1300,800,226.77
1300,900,235.28
1300,1000,243.99
1300,1100,252.5
1300,1200,261.06
1300,1300,269.57
1300,1400,278.64
1300,1500,287.2
1300,1600,295.71
1300,1700,304.41
1300,1800,312.93
1400,500,208.34
1400,600,217.12
1400,700,225.94
1400,800,234.73
1400,900,243.51
1400,1000,252.48
1400,1100,261.26
1400,1200,270.09
1400,1300,278.87
1400,1400,288.21
1400,1500,297.04
1400,1600,305.82
1400,1700,314.79
1400,1800,323.58
1500,500,215.58
1500,600,224.63
1500,700,233.72
1500,800,242.77
1500,900,251.83
1500,1000,261.07
1500,1100,270.12
1500,1200,279.21
1500,1300,288.27
1500,1400,297.87
1500,1500,306.97
1500,1600,316.02
1500,1700,325.26
1500,1800,334.32
1600,500,222.73
1600,600,232.05
1600,700,241.41
1600,800,250.73
1600,900,260.05
1600,1000,269.56
1600,1100,278.88
1600,1200,288.25
1600,1300,297.57
1600,1400,307.45
1600,1500,316.81
1600,1600,326.13
1600,1700,335.64
1600,1800,344.96
1700,500,229.92
1700,600,239.51
1700,700,249.14
1700,800,258.73
1700,900,268.32
1700,1000,278.1
1700,1100,287.69
1700,1200,297.32
1700,1300,306.92
1700,1400,317.06
1700,1500,326.69
1700,1600,336.28
1700,1700,346.06
1700,1800,355.65
1800,500,237.07
1800,600,246.93
1800,700,256.83
1800,800,266.69
1800,900,276.55
1800,1000,286.6
1800,1100,296.46
1800,1200,306.36
1800,1300,316.22
1800,1400,326.63
1800,1500,336.53
1800,1600,346.39
1800,1700,356.44
1800,1800,366.3
1900,500,244.22
1900,600,254.35
1900,700,264.52
1900,800,274.65
1900,900,284.78
1900,1000,295.09
1900,1100,305.22
1900,1200,315.39
1900,1300,325.52
1900,1400,336.2
1900,1500,346.38
1900,1600,356.51
1900,1700,366.82
1900,1800,376.95
2000,500,251.41
2000,600,261.81
2000,700,272.25
2000,800,282.65
2000,900,293.04
2000,1000,303.63
2000,1100,314.03
2000,1200,324.47
2000,1300,334.87
2000,1400,345.82
2000,1500,356.26
2000,1600,366.66
2000,1700,377.24
2000,1800,387.64
