width,height,price
500,500,97.31
500,600,104.06
500,700,110.85
500,800,117.82
500,900,124.57
500,1000,131.5
500,1100,138.25
500,1200,145.04
500,1300,151.78
500,1400,158.81
500,1500,165.6
500,1600,172.34
500,1700,179.28
500,1800,186.03
600,500,102.16
600,600,109.15
600,700,116.4
600,800,123.39
600,900,130.38
600,1000,137.55
600,1100,144.54
600,1200,151.57
600,1300,158.56
600,1400,165.82
600,1500,172.85
600,1600,179.84
600,1700,187.01
600,1800,194.0
700,500,107.0
700,600,114.46
700,700,121.73
700,800,128.95
700,900,136.18
700,1000,143.6
700,1100,150.82
700,1200,158.09
700,1300,165.32
700,1400,172.83
700,1500,180.1
700,1600,187.32
700,1700,194.74
700,1800,201.97
800,500,112.03
800,600,119.5
800,700,127.01
800,800,134.48
800,900,141.94
800,1000,149.6
800,1100,157.07
800,1200,164.58
800,1300,172.05
800,1400,179.79
800,1500,187.3
800,1600,194.77
800,1700,202.43
800,1800,209.89
900,500,116.83
900,600,124.54
900,700,132.29
900,800,140.0
900,900,147.71
900,1000,155.6
900,1100,163.31
900,1200,171.06
900,1300,178.77
900,1400,186.76
900,1500,194.51
900,1600,202.22
900,1700,210.11
900,1800,217.82
1000,500,121.67
1000,600,129.62
1000,700,137.61
1000,800,145.56
1000,900,153.51
1000,1000,161.65
1000,1100,169.59
1000,1200,177.59
1000,1300,185.54
1000,1400,193.76
1000,1500,201.75
1000,1600,209.7
1000,1700,217.84
1000,1800,225.79
1100,500,126.47
1100,600,134.66
1100,700,142.89
1100,800,151.08
1100,900,159.27
1100,1000,167.65
1100,1100,175.84
1100,1200,184.07
1100,1300,192.26
1100,1400,200.73
1100,1500,208.96
1100,1600,217.15
1100,1700,225.53
1100,1800,233.72
1200,500,131.31
1200,600,139.74
1200,700,148.22
1200,800,156.65
1200,900,165.08
1200,1000,173.69
1200,1100,182.12
1200,1200,190.6
1200,1300,199.03
1200,1400,207.73
1200,1500,216.21
1200,1600,224.64
1200,1700,233.25
1200,1800,241.68
1300,500,136.11
1300,600,144.78
1300,700,153.5
1300,800,162.17
1300,900,170.84
1300,1000,179.69
1300,1100,188.37
1300,1200,197.08
1300,1300,205.75
1300,1400,214.7
1300,1500,223.41
1300,1600,232.08
1300,1700,240.94
1300,1800,249.61
1400,500,140.91
1400,600,149.82
1400,700,158.78
1400,800,167.69
1400,900,176.6
1400,1000,185.7
1400,1100,194.61
1400,1200,203.56
1400,1300,212.47
1400,1400,221.66
1400,1500,230.62
1400,1600,239.53
1400,1700,248.63
1400,1800,257.54
1500,500,145.8
1500,600,154.96
1500,700,164.15
1500,800,173.3
1500,900,182.45
1500,1000,191.79
1500,1100,200.94
1500,1200,210.14
1500,1300,219.29
1500,1400,228.72
1500,1500,237.91
1500,1600,247.06
1500,1700,256.4
1500,1800,265.56
1600,500,150.6
1600,600,160.0
1600,700,169.43
1600,800,178.82
1600,900,188.21
1600,1000,197.79
1600,1100,207.19
1600,1200,216.62
1600,1300,226.01
1600,1400,235.68
1600,1500,245.12
1600,1600,254.51
1600,1700,264.09
1600,1800,273.48
1700,500,155.45
1700,600,165.08
1700,700,174.75
1700,800,184.39
1700,900,194.02
1700,1000,203.84
1700,1100,213.47
1700,1200,223.15
1700,1300,232.78
1700,1400,242.69
1700,1500,252.37
1700,1600,262.0
1700,1700,271.82
1700,1800,281.45
1800,500,160.25
1800,600,170.12
1800,700,180.03
1800,800,189.91
1800,900,199.78
1800,1000,209.84
1800,1100,219.72
1800,1200,229.63
1800,1300,239.5
1800,1400,249.65
1800,1500,259.57
1800,1600,269.44
1800,1700,279.5
1800,1800,289.38
1900,500,165.05
1900,600,175.16
1900,700,185.32
1900,800,195.43
1900,900,205.54
1900,1000,215.84
1900,1100,225.96
1900,1200,236.11
1900,1300,246.23
1900,1400,256.62
1900,1500,266.78
1900,1600,276.89
1900,1700,287.19
1900,1800,297.3
2000,500,169.89
2000,600,180.24
2000,700,190.64
2000,800,200.99
2000,900,211.35
2000,1000,221.89
2000,1100,232.24
2000,1200,242.64
2000,1300,252.99
2000,1400,263.63
2000,1500,274.02
2000,1600,284.38
2000,1700,294.92
2000,1800,305.27
