width,height,price
500,500,85.21
500,600,90.05
500,700,94.94
500,800,100.01
500,900,104.85
500,1000,109.88
500,1100,114.73
500,1200,119.61
500,1300,124.46
500,1400,129.74
500,1500,134.63
500,1600,139.47
500,1700,144.5
500,1800,149.35
600,500,89.22
600,600,94.29
600,700,99.62
600,800,104.69
600,900,109.76
600,1000,115.01
600,1100,120.08
600,1200,125.19
600,1300,130.26
600,1400,135.77
600,1500,140.87
600,1600,145.94
600,1700,151.2
600,1800,156.26
700,500,93.23
700,600,98.74
700,700,104.08
700,800,109.37
700,900,114.66
700,1000,120.13
700,1100,125.43
700,1200,130.76
700,1300,136.05
700,1400,141.78
700,1500,147.11
700,1600,152.4
700,1700,157.88
700,1800,163.17
800,500,97.42
800,600,102.93
800,700,108.49
800,800,114.0
800,900,119.52
800,1000,125.22
800,1100,130.73
800,1200,136.29
800,1300,141.8
800,1400,147.76
800,1500,153.31
800,1600,158.83
800,1700,164.53
800,1800,170.04
900,500,101.38
900,600,107.12
900,700,112.9
900,800,118.64
900,900,124.37
900,1000,130.3
900,1100,136.03
900,1200,141.81
900,1300,147.55
900,1400,153.73
900,1500,159.51
900,1600,165.25
900,1700,171.17
900,1800,176.91
1000,500,105.39
1000,600,111.35
1000,700,117.35
1000,800,123.31
1000,900,129.27
1000,1000,135.42
1000,1100,141.38
1000,1200,147.38
1000,1300,153.34
1000,1400,159.75
1000,1500,165.75
1000,1600,171.71
1000,1700,177.86
1000,1800,183.82
1100,500,109.36
1100,600,115.54
1100,700,121.76
1100,800,127.95
1100,900,134.13
1100,1000,140.5
1100,1100,146.68
1100,1200,152.91
1100,1300,159.09
1100,1400,165.72
1100,1500,171.95
1100,1600,178.13
1100,1700,184.5
1100,1800,190.69
1200,500,113.36
1200,600,119.77
1200,700,126.22
1200,800,132.62
1200,900,139.03
1200,1000,145.62
1200,1100,152.03
1200,1200,158.48
1200,1300,164.89
1200,1400,171.74
1200,1500,178.19
1200,1600,184.6
1200,1700,191.19
1200,1800,197.6
1300,500,117.33
1300,600,123.96
1300,700,130.63
1300,800,137.26
1300,900,143.89
1300,1000,150.71
1300,1100,157.34
1300,1200,164.01
1300,1300,170.64
1300,1400,177.71
1300,1500,184.39
1300,1600,191.02
1300,1700,197.83
1300,1800,204.46
1400,500,121.29
1400,600,128.15
1400,700,135.04
1400,800,141.89
1400,900,148.75
1400,1000,155.79
1400,1100,162.64
1400,1200,169.54
1400,1300,176.39
1400,1400,183.69
1400,1500,190.58
1400,1600,197.44
1400,1700,204.48
1400,1800,211.33
1500,500,125.35
1500,600,132.42
1500,700,139.54
1500,800,146.62
1500,900,153.7
1500,1000,160.96
1500,1100,168.04
1500,1200,175.16
1500,1300,182.23
1500,1400,189.75
1500,1500,196.87
1500,1600,203.95
1500,1700,211.21
1500,1800,218.29
1600,500,129.31
1600,600,136.61
1600,700,143.95
1600,800,151.25
1600,900,158.55
1600,1000,166.04
1600,1100,173.34
1600,1200,180.68
1600,1300,187.98
1600,1400,195.73
1600,1500,203.07
1600,1600,210.37
1600,1700,217.86
1600,1800,225.16
1700,500,133.32
1700,600,140.84
1700,700,148.41
1700,800,155.93
1700,900,163.45
1700,1000,171.16
1700,1100,178.69
1700,1200,186.25
1700,1300,193.78
1700,1400,201.75
1700,1500,209.31
1700,1600,216.83
1700,1700,224.55
1700,1800,232.07
1800,500,137.28
1800,600,145.03
1800,700,152.82
1800,800,160.57
1800,900,168.31
1800,1000,176.25
1800,1100,183.99
1800,1200,191.78
1800,1300,199.53
1800,1400,207.72
1800,1500,215.51
1800,1600,223.26
1800,1700,231.19
1800,1800,238.94
1900,500,141.25
1900,600,149.22
1900,700,157.23
1900,800,165.2
1900,900,173.17
1900,1000,181.33
1900,1100,189.3
1900,1200,197.31
1900,1300,205.28
1900,1400,213.69
1900,1500,221.71
1900,1600,229.68
1900,1700,237.83
1900,1800,245.81
2000,500,145.26
2000,600,153.45
2000,700,161.68
2000,800,169.88
2000,900,178.07
2000,1000,186.45
2000,1100,194.65
2000,1200,202.88
2000,1300,211.08
2000,1400,219.71
2000,1500,227.95
2000,1600,236.14
2000,1700,244.52
2000,1800,252.72
