width,height,price
500,500,83.47
500,600,87.28
500,700,91.13
500,800,95.17
500,900,98.98
500,1000,102.97
500,1100,106.78
500,1200,110.63
500,1300,114.44
500,1400,118.69
500,1500,122.54
500,1600,126.35
500,1700,130.34
500,1800,134.15
600,500,88.18
600,600,92.21
600,700,96.51
600,800,100.54
600,900,104.57
600,1000,108.79
600,1100,112.82
600,1200,116.89
600,1300,120.93
600,1400,125.4
600,1500,129.47
600,1600,133.51
600,1700,137.72
600,1800,141.76
700,500,92.87
700,600,97.35
700,700,101.65
700,800,105.91
700,900,110.16
700,1000,114.6
700,1100,118.86
700,1200,123.15
700,1300,127.41
700,1400,132.11
700,1500,136.4
700,1600,140.66
700,1700,145.1
700,1800,149.35
800,500,97.75
800,600,102.23
800,700,106.75
800,800,111.23
800,900,115.71
800,1000,120.37
800,1100,124.85
800,1200,129.37
800,1300,133.85
800,1400,138.77
800,1500,143.29
800,1600,147.77
800,1700,152.43
800,1800,156.91
900,500,102.41
900,600,107.11
900,700,111.85
900,800,116.55
900,900,121.26
900,1000,126.14
900,1100,130.84
900,1200,135.59
900,1300,140.29
900,1400,145.43
900,1500,150.18
900,1600,154.88
900,1700,159.77
900,1800,164.47
1000,500,107.1
1000,600,112.03
1000,700,117.0
1000,800,121.92
1000,900,126.84
1000,1000,131.96
1000,1100,136.88
1000,1200,141.85
1000,1300,146.77
1000,1400,152.14
1000,1500,157.11
1000,1600,162.03
1000,1700,167.14
1000,1800,172.07
1100,500,111.76
1100,600,116.91
1100,700,122.1
1100,800,127.24
1100,900,132.39
1100,1000,137.73
1100,1100,142.87
1100,1200,148.06
1100,1300,153.21
1100,1400,158.8
1100,1500,163.99
1100,1600,169.14
1100,1700,174.48
1100,1800,179.63
1200,500,116.46
1200,600,121.83
1200,700,127.24
1200,800,132.61
1200,900,137.98
1200,1000,143.54
1200,1100,148.91
1200,1200,154.32
1200,1300,159.7
1200,1400,165.51
1200,1500,170.92
1200,1600,176.29
1200,1700,181.85
1200,1800,187.22
1300,500,121.11
1300,600,126.7
1300,700,132.34
1300,800,137.93
1300,900,143.53
1300,1000,149.31
1300,1100,154.9
1300,1200,160.54
1300,1300,166.14
1300,1400,172.17
1300,1500,177.81
1300,1600,183.41
1300,1700,189.19
1300,1800,194.78
1400,500,125.76
1400,600,131.58
1400,700,137.44
1400,800,143.26
1400,900,149.08
1400,1000,155.08
1400,1100,160.9
1400,1200,166.76
1400,1300,172.58
1400,1400,178.84
1400,1500,184.7
1400,1600,190.52
1400,1700,196.52
1400,1800,202.34
1500,500,130.51
1500,600,136.55
1500,700,142.63
1500,800,148.67
1500,900,154.71
1500,1000,160.94
1500,1100,166.98
1500,1200,173.07
1500,1300,179.11
1500,1400,185.59
1500,1500,191.68
1500,1600,197.72
1500,1700,203.95
1500,1800,209.99
1600,500,135.16
1600,600,141.43
1600,700,147.73
1600,800,154.0
1600,900,160.26
1600,1000,166.71
1600,1100,172.98
1600,1200,179.28
1600,1300,185.55
1600,1400,192.26
1600,1500,198.56
1600,1600,204.83
1600,1700,211.28
1600,1800,217.54
1700,500,139.86
1700,600,146.35
1700,700,152.87
1700,800,159.36
1700,900,165.85
1700,1000,172.53
1700,1100,179.01
1700,1200,185.54
1700,1300,192.03
1700,1400,198.96
1700,1500,205.49
1700,1600,211.98
1700,1700,218.66
1700,1800,225.14
1800,500,144.51
1800,600,151.22
1800,700,157.98
1800,800,164.69
1800,900,171.4
1800,1000,178.3
1800,1100,185.01
1800,1200,191.76
1800,1300,198.47
1800,1400,205.63
1800,1500,212.38
1800,1600,219.09
1800,1700,225.99
1800,1800,232.7
1900,500,149.17
1900,600,156.1
1900,700,163.08
1900,800,170.01
1900,900,176.95
1900,1000,184.07
1900,1100,191.0
1900,1200,197.98
1900,1300,204.91
1900,1400,212.29
1900,1500,219.27
1900,1600,226.2
1900,1700,233.32
1900,1800,240.26
2000,500,153.86
2000,600,161.02
2000,700,168.22
2000,800,175.38
2000,900,182.54
2000,1000,189.88
2000,1100,197.04
2000,1200,204.24
2000,1300,211.4
2000,1400,219.0
2000,1500,226.2
2000,1600,233.35
2000,1700,240.7
2000,1800,247.86
