width,height,price
500,500,146.69
500,600,153.05
500,700,159.46
500,800,166.05
500,900,172.41
500,1000,178.96
500,1100,185.32
500,1200,191.72
500,1300,198.08
500,1400,205.0
500,1500,211.4
500,1600,217.77
500,1700,224.31
500,1800,230.68
600,500,153.91
600,600,160.54
600,700,167.44
600,800,174.07
600,900,180.7
600,1000,187.52
600,1100,194.15
600,1200,200.82
600,1300,207.45
600,1400,214.64
600,1500,221.31
600,1600,227.94
600,1700,234.76
600,1800,241.39
700,500,161.12
700,600,168.25
700,700,175.19
700,800,182.09
700,900,188.99
700,1000,196.07
700,1100,202.97
700,1200,209.92
700,1300,216.82
700,1400,224.27
700,1500,231.21
700,1600,238.11
700,1700,245.2
700,1800,252.1
800,500,168.52
800,600,175.68
800,700,182.89
800,800,190.06
800,900,197.23
800,1000,204.59
800,1100,211.76
800,1200,218.97
800,1300,226.14
800,1400,233.86
800,1500,241.07
800,1600,248.24
800,1700,255.6
800,1800,262.76
900,500,175.68
900,600,183.12
900,700,190.6
900,800,198.04
900,900,205.48
900,1000,213.1
900,1100,220.54
900,1200,228.02
900,1300,235.46
900,1400,243.45
900,1500,250.93
900,1600,258.37
900,1700,265.99
900,1800,273.43
1000,500,182.89
1000,600,190.6
1000,700,198.35
1000,800,206.06
1000,900,213.76
1000,1000,221.66
1000,1100,229.36
1000,1200,237.11
1000,1300,244.82
1000,1400,253.08
1000,1500,260.83
1000,1600,268.54
1000,1700,276.43
1000,1800,284.14
1100,500,190.06
1100,600,198.04
1100,700,206.06
1100,800,214.03
1100,900,222.01
1100,1000,230.17
1100,1100,238.15
1100,1200,246.17
1100,1300,254.14
1100,1400,262.67
1100,1500,270.69
1100,1600,278.67
1100,1700,286.83
1100,1800,294.81
1200,500,197.27
1200,600,205.52
1200,700,213.81
1200,800,222.05
1200,900,230.3
1200,1000,238.73
1200,1100,246.97
1200,1200,255.26
1200,1300,263.51
1200,1400,272.31
1200,1500,280.59
1200,1600,288.84
1200,1700,297.27
1200,1800,305.52
1300,500,204.44
1300,600,212.96
1300,700,221.51
1300,800,230.03
1300,900,238.54
1300,1000,247.24
1300,1100,255.76
1300,1200,264.31
1300,1300,272.83
1300,1400,281.9
1300,1500,290.45
1300,1600,298.97
1300,1700,307.67
1300,1800,316.18
1400,500,211.61
1400,600,220.39
1400,700,229.22
1400,800,238.0
1400,900,246.79
1400,1000,255.76
1400,1100,264.54
1400,1200,273.36
1400,1300,282.15
1400,1400,291.49
1400,1500,300.31
1400,1600,309.1
1400,1700,318.07
1400,1800,326.85
1500,500,218.87
1500,600,227.92
1500,700,237.02
1500,800,246.07
1500,900,255.12
1500,1000,264.36
1500,1100,273.41
1500,1200,282.51
1500,1300,291.56
1500,1400,301.17
1500,1500,310.26
1500,1600,319.32
1500,1700,328.55
1500,1800,337.61
1600,500,226.04
1600,600,235.36
1600,700,244.72
1600,800,254.04
1600,900,263.37
1600,1000,272.87
1600,1100,282.2
1600,1200,291.56
1600,1300,300.88
1600,1400,310.76
1600,1500,320.12
1600,1600,329.44
1600,1700,338.95
1600,1800,348.27
1700,500,233.25
1700,600,242.84
1700,700,252.47
1700,800,262.06
1700,900,271.65
1700,1000,281.43
1700,1100,291.02
1700,1200,300.65
1700,1300,310.25
1700,1400,320.39
1700,1500,330.02
1700,1600,339.62
1700,1700,349.39
1700,1800,358.98
1800,500,240.42
1800,600,250.28
1800,700,260.18
1800,800,270.04
1800,900,279.9
1800,1000,289.94
1800,1100,299.8
1800,1200,309.71
1800,1300,319.57
1800,1400,329.98
1800,1500,339.88
1800,1600,349.74
1800,1700,359.79
1800,1800,369.65
1900,500,247.59
1900,600,257.71
1900,700,267.88
1900,800,278.01
1900,900,288.14
1900,1000,298.46
1900,1100,308.59
1900,1200,318.76
1900,1300,328.89
1900,1400,339.57
1900,1500,349.74
1900,1600,359.87
1900,1700,370.19
1900,1800,380.32
2000,500,254.8
2000,600,265.19
2000,700,275.63
2000,800,286.03
2000,900,296.43
2000,1000,307.01
2000,1100,317.41
2000,1200,327.85
2000,1300,338.25
2000,1400,349.2
2000,1500,359.65
2000,1600,370.04
2000,1700,380.63
2000,1800,391.03
