width,height,price
500,500,97.31
500,600,101.85
500,700,106.44
500,800,111.21
500,900,115.75
500,1000,120.48
500,1100,125.02
500,1200,129.6
500,1300,134.15
500,1400,138.97
500,1500,143.55
500,1600,148.09
500,1700,152.82
500,1800,157.37
600,500,104.36
600,600,109.15
600,700,114.2
600,800,118.98
600,900,123.76
600,1000,128.73
600,1100,133.52
600,1200,138.34
600,1300,143.12
600,1400,148.18
600,1500,153.01
600,1600,157.79
600,1700,162.76
600,1800,167.54
700,500,111.41
700,600,116.66
700,700,121.73
700,800,126.75
700,900,131.77
700,1000,136.98
700,1100,142.01
700,1200,147.07
700,1300,152.09
700,1400,157.39
700,1500,162.46
700,1600,167.48
700,1700,172.69
700,1800,177.72
800,500,118.64
800,600,123.91
800,700,129.21
800,800,134.48
800,900,139.74
800,1000,145.19
800,1100,150.45
800,1200,155.76
800,1300,161.02
800,1400,166.56
800,1500,171.87
800,1600,177.13
800,1700,182.58
800,1800,187.85
900,500,125.65
900,600,131.15
900,700,136.7
900,800,142.2
900,900,147.71
900,1000,153.4
900,1100,158.9
900,1200,164.45
900,1300,169.95
900,1400,175.73
900,1500,181.28
900,1600,186.78
900,1700,192.47
900,1800,197.98
1000,500,132.69
1000,600,138.44
1000,700,144.23
1000,800,149.97
1000,900,155.71
1000,1000,161.65
1000,1100,167.39
1000,1200,173.18
1000,1300,178.92
1000,1400,184.94
1000,1500,190.73
1000,1600,196.48
1000,1700,202.41
1000,1800,208.15
1100,500,139.7
1100,600,145.68
1100,700,151.71
1100,800,157.7
1100,900,163.68
1100,1000,169.85
1100,1100,175.84
1100,1200,181.86
1100,1300,187.85
1100,1400,194.11
1100,1500,200.14
1100,1600,206.13
1100,1700,212.3
1100,1800,218.28
1200,500,146.75
1200,600,152.97
1200,700,159.24
1200,800,165.46
1200,900,171.69
1200,1000,178.1
1200,1100,184.33
1200,1200,190.6
1200,1300,196.82
1200,1400,203.32
1200,1500,209.59
1200,1600,215.82
1200,1700,222.23
1200,1800,228.46
1300,500,153.75
1300,600,160.22
1300,700,166.72
1300,800,173.19
1300,900,179.66
1300,1000,186.31
1300,1100,192.78
1300,1200,199.28
1300,1300,205.75
1300,1400,212.49
1300,1500,219.0
1300,1600,225.47
1300,1700,232.12
1300,1800,238.59
1400,500,160.76
1400,600,167.46
1400,700,174.21
1400,800,180.92
1400,900,187.62
1400,1000,194.52
1400,1100,201.22
1400,1200,207.97
1400,1300,214.68
1400,1400,221.66
1400,1500,228.41
1400,1600,235.12
1400,1700,242.01
1400,1800,248.72
1500,500,167.85
1500,600,174.8
1500,700,181.79
1500,800,188.73
1500,900,195.68
1500,1000,202.81
1500,1100,209.76
1500,1200,216.75
1500,1300,223.7
1500,1400,230.92
1500,1500,237.91
1500,1600,244.86
1500,1700,251.99
1500,1800,258.94
1600,500,174.86
1600,600,182.04
1600,700,189.27
1600,800,196.46
1600,900,203.65
1600,1000,211.02
1600,1100,218.21
1600,1200,225.44
1600,1300,232.63
1600,1400,240.09
1600,1500,247.32
1600,1600,254.51
1600,1700,261.88
1600,1800,269.07
1700,500,181.9
1700,600,189.33
1700,700,196.8
1700,800,204.23
1700,900,211.66
1700,1000,219.27
1700,1100,226.7
1700,1200,234.17
1700,1300,241.6
1700,1400,249.3
1700,1500,256.77
1700,1600,264.2
1700,1700,271.82
1700,1800,279.25
1800,500,188.91
1800,600,196.58
1800,700,204.29
1800,800,211.95
1800,900,219.62
1800,1000,227.48
1800,1100,235.15
1800,1200,242.86
1800,1300,250.53
1800,1400,258.47
1800,1500,266.18
1800,1600,273.85
1800,1700,281.71
1800,1800,289.38
1900,500,195.91
1900,600,203.82
1900,700,211.77
1900,800,219.68
1900,900,227.59
1900,1000,235.69
1900,1100,243.6
1900,1200,251.55
1900,1300,259.46
1900,1400,267.64
1900,1500,275.59
1900,1600,283.5
1900,1700,291.6
1900,1800,299.51
2000,500,202.96
2000,600,211.11
2000,700,219.3
2000,800,227.45
2000,900,235.6
2000,1000,243.94
2000,1100,252.09
2000,1200,260.28
2000,1300,268.43
2000,1400,276.85
2000,1500,285.05
2000,1600,293.2
2000,1700,301.53
2000,1800,309.68
