width,height,price
500,500,81.62
500,600,86.22
500,700,90.86
500,800,95.68
500,900,100.27
500,1000,105.05
500,1100,109.65
500,1200,114.28
500,1300,118.88
500,1400,123.56
500,1500,128.2
500,1600,132.79
500,1700,137.58
500,1800,142.17
600,500,85.39
600,600,90.21
600,700,95.29
600,800,100.11
600,900,104.93
600,1000,109.93
600,1100,114.75
600,1200,119.61
600,1300,124.43
600,1400,129.34
600,1500,134.2
600,1600,139.01
600,1700,144.02
600,1800,148.84
700,500,89.15
700,600,94.41
700,700,99.5
700,800,104.54
700,900,109.58
700,1000,114.81
700,1100,119.85
700,1200,124.93
700,1300,129.97
700,1400,135.1
700,1500,140.19
700,1600,145.23
700,1700,150.45
700,1800,155.5
800,500,93.09
800,600,98.35
800,700,103.66
800,800,108.92
800,900,114.19
800,1000,119.64
800,1100,124.9
800,1200,130.21
800,1300,135.47
800,1400,140.83
800,1500,146.13
800,1600,151.4
800,1700,156.85
800,1800,162.11
900,500,96.8
900,600,102.29
900,700,107.82
900,800,113.31
900,900,118.8
900,1000,124.47
900,1100,129.96
900,1200,135.49
900,1300,140.97
900,1400,146.55
900,1500,152.08
900,1600,157.57
900,1700,163.24
900,1800,168.73
1000,500,100.56
1000,600,106.27
1000,700,112.02
1000,800,117.74
1000,900,123.45
1000,1000,129.34
1000,1100,135.05
1000,1200,140.81
1000,1300,146.52
1000,1400,152.32
1000,1500,158.07
1000,1600,163.78
1000,1700,169.68
1000,1800,175.39
1100,500,104.28
1100,600,110.21
1100,700,116.19
1100,800,122.12
1100,900,128.05
1100,1000,134.17
1100,1100,140.11
1100,1200,146.09
1100,1300,152.02
1100,1400,158.04
1100,1500,164.02
1100,1600,169.96
1100,1700,176.08
1100,1800,182.01
1200,500,108.03
1200,600,114.19
1200,700,120.39
1200,800,126.55
1200,900,132.7
1200,1000,139.05
1200,1100,145.21
1200,1200,151.41
1200,1300,157.56
1200,1400,163.81
1200,1500,170.01
1200,1600,176.17
1200,1700,182.51
1200,1800,188.67
1300,500,111.75
1300,600,118.13
1300,700,124.55
1300,800,130.93
1300,900,137.31
1300,1000,143.88
1300,1100,150.26
1300,1200,156.69
1300,1300,163.07
1300,1400,169.54
1300,1500,175.96
1300,1600,182.34
1300,1700,188.91
1300,1800,195.29
1400,500,115.46
1400,600,122.07
1400,700,128.71
1400,800,135.32
1400,900,141.92
1400,1000,148.71
1400,1100,155.32
1400,1200,161.96
1400,1300,168.57
1400,1400,175.26
1400,1500,181.91
1400,1600,188.51
1400,1700,195.31
1400,1800,201.91
1500,500,119.27
1500,600,126.1
1500,700,132.97
1500,800,139.79
1500,900,146.62
1500,1000,153.64
1500,1100,160.46
1500,1200,167.33
1500,1300,174.16
1500,1400,181.08
1500,1500,187.95
1500,1600,194.78
1500,1700,201.79
1500,1800,208.62
1600,500,122.99
1600,600,130.04
1600,700,137.13
1600,800,144.18
1600,900,151.23
1600,1000,158.47
1600,1100,165.52
1600,1200,172.61
1600,1300,179.66
1600,1400,186.8
1600,1500,193.9
1600,1600,200.95
1600,1700,208.19
1600,1800,215.24
1700,500,126.74
1700,600,134.02
1700,700,141.33
1700,800,148.61
1700,900,155.88
1700,1000,163.34
1700,1100,170.62
1700,1200,177.93
1700,1300,185.21
1700,1400,192.57
1700,1500,199.89
1700,1600,207.16
1700,1700,214.62
1700,1800,221.9
1800,500,130.46
1800,600,137.96
1800,700,145.49
1800,800,152.99
1800,900,160.49
1800,1000,168.17
1800,1100,175.67
1800,1200,183.21
1800,1300,190.71
1800,1400,198.3
1800,1500,205.84
1800,1600,213.33
1800,1700,221.02
1800,1800,228.52
1900,500,134.17
1900,600,141.89
1900,700,149.66
1900,800,157.38
1900,900,165.1
1900,1000,173.01
1900,1100,180.73
1900,1200,188.49
1900,1300,196.21
1900,1400,204.02
1900,1500,211.79
1900,1600,219.51
1900,1700,227.41
1900,1800,235.13
2000,500,137.93
2000,600,145.87
2000,700,153.86
2000,800,161.81
2000,900,169.75
2000,1000,177.88
2000,1100,185.82
2000,1200,193.81
2000,1300,201.76
2000,1400,209.79
2000,1500,217.78
2000,1600,225.72
2000,1700,233.85
2000,1800,241.8
