width,height,price
500,500,259.71
500,600,264.26
500,700,268.84
500,800,273.61
500,900,278.15
500,1000,282.88
500,1100,287.42
500,1200,292.01
500,1300,296.55
500,1400,301.37
500,1500,305.96
500,1600,310.5
500,1700,315.23
500,1800,319.77
600,500,283.88
600,600,288.66
600,700,293.72
600,800,298.5
600,900,303.28
600,1000,308.25
600,1100,313.03
600,1200,317.86
600,1300,322.64
600,1400,327.7
600,1500,332.53
600,1600,337.31
600,1700,342.28
600,1800,347.06
700,500,308.22
700,600,313.47
700,700,318.53
700,800,323.56
700,900,328.58
700,1000,333.79
700,1100,338.81
700,1200,343.88
700,1300,348.9
700,1400,354.2
700,1500,359.27
700,1600,364.29
700,1700,369.5
700,1800,374.52
800,500,332.22
800,600,337.48
800,700,342.79
800,800,348.05
800,900,353.32
800,1000,358.77
800,1100,364.03
800,1200,369.34
800,1300,374.6
800,1400,380.14
800,1500,385.45
800,1600,390.71
800,1700,396.16
800,1800,401.42
900,500,356.34
900,600,361.84
900,700,367.39
900,800,372.89
900,900,378.4
900,1000,384.09
900,1100,389.59
900,1200,395.14
900,1300,400.64
900,1400,406.42
900,1500,411.97
900,1600,417.47
900,1700,423.17
900,1800,428.67
1000,500,380.67
1000,600,386.42
1000,700,392.2
1000,800,397.95
1000,900,403.69
1000,1000,409.62
1000,1100,415.37
1000,1200,421.16
1000,1300,426.9
1000,1400,432.92
1000,1500,438.71
1000,1600,444.45
1000,1700,450.39
1000,1800,456.13
1100,500,404.45
1100,600,410.43
1100,700,416.46
1100,800,422.45
1100,900,428.43
1100,1000,434.6
1100,1100,440.59
1100,1200,446.61
1100,1300,452.6
1100,1400,458.86
1100,1500,464.89
1100,1600,470.88
1100,1700,477.05
1100,1800,483.03
1200,500,428.61
1200,600,434.83
1200,700,441.1
1200,800,447.33
1200,900,453.55
1200,1000,459.96
1200,1100,466.19
1200,1200,472.46
1200,1300,478.68
1200,1400,485.19
1200,1500,491.46
1200,1600,497.68
1200,1700,504.09
1200,1800,510.32
1300,500,452.9
1300,600,459.37
1300,700,465.88
1300,800,472.34
1300,900,478.81
1300,1000,485.46
1300,1100,491.93
1300,1200,498.44
1300,1300,504.9
1300,1400,511.65
1300,1500,518.15
1300,1600,524.62
1300,1700,531.27
1300,1800,537.74
1400,500,476.68
1400,600,483.38
1400,700,490.13
1400,800,496.84
1400,900,503.54
1400,1000,510.44
1400,1100,517.15
1400,1200,523.89
1400,1300,530.6
1400,1400,537.59
1400,1500,544.33
1400,1600,551.04
1400,1700,557.93
1400,1800,564.64
1500,500,500.89
1500,600,507.83
1500,700,514.82
1500,800,521.77
1500,900,528.72
1500,1000,535.85
1500,1100,542.8
1500,1200,549.79
1500,1300,556.73
1500,1400,563.96
1500,1500,570.95
1500,1600,577.9
1500,1700,585.03
1500,1800,591.98
1600,500,525.18
1600,600,532.37
1600,700,539.6
1600,800,546.78
1600,900,553.97
1600,1000,561.35
1600,1100,568.53
1600,1200,575.76
1600,1300,582.95
1600,1400,590.42
1600,1500,597.65
1600,1600,604.83
1600,1700,612.21
1600,1800,619.4
1700,500,549.34
1700,600,556.77
1700,700,564.24
1700,800,571.67
1700,900,579.09
1700,1000,586.71
1700,1100,594.14
1700,1200,601.61
1700,1300,609.04
1700,1400,616.74
1700,1500,624.21
1700,1600,631.64
1700,1700,639.26
1700,1800,646.68
1800,500,573.12
1800,600,580.78
1800,700,588.49
1800,800,596.16
1800,900,603.83
1800,1000,611.69
1800,1100,619.36
1800,1200,627.07
1800,1300,634.74
1800,1400,642.68
1800,1500,650.39
1800,1600,658.06
1800,1700,665.92
1800,1800,673.59
1900,500,597.41
1900,600,605.32
1900,700,613.27
1900,800,621.18
1900,900,629.09
1900,1000,637.18
1900,1100,645.09
1900,1200,653.04
1900,1300,660.95
1900,1400,669.14
1900,1500,677.09
1900,1600,685.0
1900,1700,693.1
1900,1800,701.01
2000,500,621.57
2000,600,629.72
2000,700,637.91
2000,800,646.06
2000,900,654.21
2000,1000,662.55
2000,1100,670.7
2000,1200,678.89
2000,1300,687.04
2000,1400,695.46
2000,1500,703.66
2000,1600,711.81
2000,1700,720.14
2000,1800,728.29
