width,height,price
500,500,81.12
500,600,85.62
500,700,90.15
500,800,94.88
500,900,99.37
500,1000,104.05
500,1100,108.55
500,1200,113.08
500,1300,117.58
500,1400,122.16
500,1500,126.7
500,1600,131.19
500,1700,135.87
500,1800,140.37
600,500,84.89
600,600,89.61
600,700,94.59
600,800,99.31
600,900,104.03
600,1000,108.93
600,1100,113.65
600,1200,118.41
600,1300,123.13
600,1400,127.94
600,1500,132.7
600,1600,137.41
600,1700,142.32
600,1800,147.04
700,500,88.64
700,600,93.81
700,700,98.8
700,800,103.74
700,900,108.68
700,1000,113.81
700,1100,118.75
700,1200,123.73
700,1300,128.67
700,1400,133.7
700,1500,138.69
700,1600,143.63
700,1700,148.75
700,1800,153.69
800,500,92.59
800,600,97.75
800,700,102.96
800,800,108.12
800,900,113.29
800,1000,118.64
800,1100,123.8
800,1200,129.01
800,1300,134.17
800,1400,139.43
800,1500,144.63
800,1600,149.8
800,1700,155.15
800,1800,160.31
900,500,96.3
900,600,101.69
900,700,107.12
900,800,112.51
900,900,117.9
900,1000,123.47
900,1100,128.86
900,1200,134.29
900,1300,139.67
900,1400,145.15
900,1500,150.58
900,1600,155.97
900,1700,161.54
900,1800,166.93
1000,500,100.06
1000,600,105.67
1000,700,111.32
1000,800,116.93
1000,900,122.55
1000,1000,128.34
1000,1100,133.95
1000,1200,139.61
1000,1300,145.22
1000,1400,150.92
1000,1500,156.57
1000,1600,162.18
1000,1700,167.98
1000,1800,173.59
1100,500,103.78
1100,600,109.61
1100,700,115.49
1100,800,121.32
1100,900,127.15
1100,1000,133.17
1100,1100,139.01
1100,1200,144.89
1100,1300,150.72
1100,1400,156.64
1100,1500,162.52
1100,1600,168.36
1100,1700,174.38
1100,1800,180.21
1200,500,107.53
1200,600,113.59
1200,700,119.69
1200,800,125.75
1200,900,131.8
1200,1000,138.05
1200,1100,144.11
1200,1200,150.21
1200,1300,156.26
1200,1400,162.41
1200,1500,168.51
1200,1600,174.57
1200,1700,180.81
1200,1800,186.87
1300,500,111.25
1300,600,117.53
1300,700,123.85
1300,800,130.13
1300,900,136.41
1300,1000,142.88
1300,1100,149.16
1300,1200,155.48
1300,1300,161.77
1300,1400,168.14
1300,1500,174.46
1300,1600,180.74
1300,1700,187.21
1300,1800,193.49
1400,500,114.96
1400,600,121.47
1400,700,128.01
1400,800,134.52
1400,900,141.02
1400,1000,147.71
1400,1100,154.22
1400,1200,160.76
1400,1300,167.27
1400,1400,173.86
1400,1500,180.41
1400,1600,186.91
1400,1700,193.6
1400,1800,200.11
1500,500,118.77
1500,600,125.5
1500,700,132.27
1500,800,138.99
1500,900,145.72
1500,1000,152.64
1500,1100,159.36
1500,1200,166.13
1500,1300,172.86
1500,1400,179.68
1500,1500,186.45
1500,1600,193.18
1500,1700,200.09
1500,1800,206.82
1600,500,122.49
1600,600,129.44
1600,700,136.43
1600,800,143.38
1600,900,150.33
1600,1000,157.47
1600,1100,164.42
1600,1200,171.41
1600,1300,178.36
1600,1400,185.4
1600,1500,192.4
1600,1600,199.35
1600,1700,206.49
1600,1800,213.44
1700,500,126.24
1700,600,133.42
1700,700,140.63
1700,800,147.81
1700,900,154.98
1700,1000,162.34
1700,1100,169.52
1700,1200,176.73
1700,1300,183.91
1700,1400,191.17
1700,1500,198.39
1700,1600,205.56
1700,1700,212.92
1700,1800,220.1
1800,500,129.96
1800,600,137.36
1800,700,144.79
1800,800,152.19
1800,900,159.59
1800,1000,167.17
1800,1100,174.57
1800,1200,182.01
1800,1300,189.41
1800,1400,196.9
1800,1500,204.34
1800,1600,211.73
1800,1700,219.32
1800,1800,226.72
1900,500,133.67
1900,600,141.29
1900,700,148.96
1900,800,156.58
1900,900,164.2
1900,1000,172.01
1900,1100,179.63
1900,1200,187.29
1900,1300,194.91
1900,1400,202.62
1900,1500,210.28
1900,1600,217.91
1900,1700,225.71
1900,1800,233.33
2000,500,137.43
2000,600,145.27
2000,700,153.16
2000,800,161.01
2000,900,168.85
2000,1000,176.88
2000,1100,184.72
2000,1200,192.61
2000,1300,200.46
2000,1400,208.39
2000,1500,216.28
2000,1600,224.12
2000,1700,232.15
2000,1800,240.0
