width,height,price
500,500,89.73
500,600,94.28
500,700,98.86
500,800,103.63
500,900,108.17
500,1000,112.9
500,1100,117.44
500,1200,122.03
500,1300,126.57
500,1400,131.39
500,1500,135.97
500,1600,140.52
500,1700,145.25
500,1800,149.79
600,500,95.27
600,600,100.05
600,700,105.11
600,800,109.89
600,900,114.67
600,1000,119.64
600,1100,124.42
600,1200,129.25
600,1300,134.03
600,1400,139.09
600,1500,143.92
600,1600,148.7
600,1700,153.67
600,1800,158.45
700,500,100.8
700,600,106.05
700,700,111.12
700,800,116.14
700,900,121.16
700,1000,126.37
700,1100,131.4
700,1200,136.46
700,1300,141.49
700,1400,146.79
700,1500,151.85
700,1600,156.88
700,1700,162.09
700,1800,167.11
800,500,106.52
800,600,111.78
800,700,117.09
800,800,122.35
800,900,127.62
800,1000,133.07
800,1100,138.33
800,1200,143.64
800,1300,148.9
800,1400,154.44
800,1500,159.75
800,1600,165.01
800,1700,170.46
800,1800,175.72
900,500,112.01
900,600,117.51
900,700,123.06
900,800,128.56
900,900,134.07
900,1000,139.76
900,1100,145.26
900,1200,150.81
900,1300,156.31
900,1400,162.09
900,1500,167.64
900,1600,173.14
900,1700,178.84
900,1800,184.34
1000,500,117.54
1000,600,123.28
1000,700,129.07
1000,800,134.82
1000,900,140.56
1000,1000,146.49
1000,1100,152.24
1000,1200,158.02
1000,1300,163.77
1000,1400,169.79
1000,1500,175.58
1000,1600,181.32
1000,1700,187.25
1000,1800,193.0
1100,500,123.03
1100,600,129.01
1100,700,135.04
1100,800,141.03
1100,900,147.01
1100,1000,153.18
1100,1100,159.17
1100,1200,165.2
1100,1300,171.18
1100,1400,177.44
1100,1500,183.47
1100,1600,189.46
1100,1700,195.63
1100,1800,201.61
1200,500,128.56
1200,600,134.79
1200,700,141.05
1200,800,147.28
1200,900,153.5
1200,1000,159.92
1200,1100,166.14
1200,1200,172.41
1200,1300,178.64
1200,1400,185.14
1200,1500,191.41
1200,1600,197.63
1200,1700,204.05
1200,1800,210.27
1300,500,134.05
1300,600,140.52
1300,700,147.02
1300,800,153.49
1300,900,159.96
1300,1000,166.61
1300,1100,173.08
1300,1200,179.58
1300,1300,186.05
1300,1400,192.79
1300,1500,199.3
1300,1600,205.77
1300,1700,212.42
1300,1800,218.89
1400,500,139.54
1400,600,146.25
1400,700,153.0
1400,800,159.7
1400,900,166.41
1400,1000,173.3
1400,1100,180.01
1400,1200,186.76
1400,1300,193.46
1400,1400,200.45
1400,1500,207.2
1400,1600,213.9
1400,1700,220.8
1400,1800,227.5
1500,500,145.12
1500,600,152.07
1500,700,159.06
1500,800,166.0
1500,900,172.95
1500,1000,180.08
1500,1100,187.03
1500,1200,194.02
1500,1300,200.97
1500,1400,208.19
1500,1500,215.18
1500,1600,222.13
1500,1700,229.26
1500,1800,236.21
1600,500,150.61
1600,600,157.8
1600,700,165.03
1600,800,172.21
1600,900,179.4
1600,1000,186.78
1600,1100,193.96
1600,1200,201.19
1600,1300,208.38
1600,1400,215.85
1600,1500,223.08
1600,1600,230.26
1600,1700,237.64
1600,1800,244.83
1700,500,156.14
1700,600,163.57
1700,700,171.04
1700,800,178.47
1700,900,185.9
1700,1000,193.51
1700,1100,200.94
1700,1200,208.41
1700,1300,215.84
1700,1400,223.54
1700,1500,231.01
1700,1600,238.44
1700,1700,246.06
1700,1800,253.48
1800,500,161.63
1800,600,169.3
1800,700,177.01
1800,800,184.68
1800,900,192.35
1800,1000,200.2
1800,1100,207.87
1800,1200,215.58
1800,1300,223.25
1800,1400,231.2
1800,1500,238.91
1800,1600,246.58
1800,1700,254.43
1800,1800,262.1
1900,500,167.12
1900,600,175.03
1900,700,182.98
1900,800,190.89
1900,900,198.8
1900,1000,206.89
1900,1100,214.8
1900,1200,222.76
1900,1300,230.66
1900,1400,238.85
1900,1500,246.8
1900,1600,254.71
1900,1700,262.81
1900,1800,270.72
2000,500,172.65
2000,600,180.8
2000,700,188.99
2000,800,197.14
2000,900,205.29
2000,1000,213.63
2000,1100,221.78
2000,1200,229.97
2000,1300,238.12
2000,1400,246.55
2000,1500,254.74
2000,1600,262.89
2000,1700,271.22
2000,1800,279.37
