width,height,price
500,500,100.32
500,600,107.54
500,700,114.78
500,800,122.22
500,900,129.42
500,1000,136.81
500,1100,144.03
500,1200,151.27
500,1300,158.49
500,1400,165.78
500,1500,173.02
500,1600,180.24
500,1700,187.63
500,1800,194.85
600,500,104.08
600,600,111.52
600,700,119.21
600,800,126.66
600,900,134.08
600,1000,141.69
600,1100,149.13
600,1200,156.6
600,1300,164.04
600,1400,171.55
600,1500,179.02
600,1600,186.46
600,1700,194.07
600,1800,201.51
700,500,107.84
700,600,115.73
700,700,123.42
700,800,131.09
700,900,138.73
700,1000,146.56
700,1100,154.23
700,1200,161.92
700,1300,169.58
700,1400,177.32
700,1500,185.01
700,1600,192.67
700,1700,200.51
700,1800,208.17
800,500,111.78
800,600,119.67
800,700,127.58
800,800,135.47
800,900,143.34
800,1000,151.4
800,1100,159.29
800,1200,167.2
800,1300,175.09
800,1400,183.04
800,1500,190.96
800,1600,198.85
800,1700,206.9
800,1800,214.79
900,500,115.5
900,600,123.61
900,700,131.74
900,800,139.86
900,900,147.95
900,1000,156.23
900,1100,164.34
900,1200,172.47
900,1300,180.59
900,1400,188.77
900,1500,196.9
900,1600,205.02
900,1700,213.3
900,1800,221.41
1000,500,119.25
1000,600,127.59
1000,700,135.95
1000,800,144.28
1000,900,152.6
1000,1000,161.1
1000,1100,169.44
1000,1200,177.79
1000,1300,186.13
1000,1400,194.54
1000,1500,202.9
1000,1600,211.23
1000,1700,219.73
1000,1800,228.07
1100,500,122.97
1100,600,131.53
1100,700,140.11
1100,800,148.67
1100,900,157.21
1100,1000,165.93
1100,1100,174.49
1100,1200,183.07
1100,1300,191.63
1100,1400,200.26
1100,1500,208.84
1100,1600,217.4
1100,1700,226.13
1100,1800,234.69
1200,500,126.73
1200,600,135.51
1200,700,144.31
1200,800,153.1
1200,900,161.86
1200,1000,170.81
1200,1100,179.59
1200,1200,188.39
1200,1300,197.18
1200,1400,206.03
1200,1500,214.83
1200,1600,223.62
1200,1700,232.57
1200,1800,241.35
1300,500,130.44
1300,600,139.45
1300,700,148.47
1300,800,157.48
1300,900,166.47
1300,1000,175.64
1300,1100,184.64
1300,1200,193.67
1300,1300,202.68
1300,1400,211.76
1300,1500,220.78
1300,1600,229.79
1300,1700,238.96
1300,1800,247.97
1400,500,134.16
1400,600,143.39
1400,700,152.64
1400,800,161.87
1400,900,171.07
1400,1000,180.47
1400,1100,189.7
1400,1200,198.95
1400,1300,208.18
1400,1400,217.48
1400,1500,226.73
1400,1600,235.96
1400,1700,245.36
1400,1800,254.59
1500,500,137.96
1500,600,147.42
1500,700,156.89
1500,800,166.34
1500,900,175.77
1500,1000,185.39
1500,1100,194.85
1500,1200,204.32
1500,1300,213.77
1500,1400,223.3
1500,1500,232.77
1500,1600,242.22
1500,1700,251.84
1500,1800,261.3
1600,500,141.68
1600,600,151.35
1600,700,161.05
1600,800,170.73
1600,900,180.38
1600,1000,190.22
1600,1100,199.9
1600,1200,209.6
1600,1300,219.28
1600,1400,229.02
1600,1500,238.72
1600,1600,248.4
1600,1700,258.24
1600,1800,267.92
1700,500,145.44
1700,600,155.33
1700,700,165.25
1700,800,175.15
1700,900,185.03
1700,1000,195.1
1700,1100,205.0
1700,1200,214.92
1700,1300,224.82
1700,1400,234.79
1700,1500,244.71
1700,1600,254.61
1700,1700,264.68
1700,1800,274.58
1800,500,149.15
1800,600,159.27
1800,700,169.42
1800,800,179.54
1800,900,189.64
1800,1000,199.93
1800,1100,210.05
1800,1200,220.2
1800,1300,230.32
1800,1400,240.51
1800,1500,250.66
1800,1600,260.78
1800,1700,271.07
1800,1800,281.19
1900,500,152.87
1900,600,163.21
1900,700,173.58
1900,800,183.93
1900,900,194.25
1900,1000,204.76
1900,1100,215.11
1900,1200,225.48
1900,1300,235.82
1900,1400,246.24
1900,1500,256.61
1900,1600,266.95
1900,1700,277.47
1900,1800,287.81
2000,500,156.62
2000,600,167.19
2000,700,177.78
2000,800,188.35
2000,900,198.9
2000,1000,209.64
2000,1100,220.21
2000,1200,230.8
2000,1300,241.37
2000,1400,252.01
2000,1500,262.6
2000,1600,273.17
2000,1700,283.9
2000,1800,294.47
