width,height,price
500,500,91.07
500,600,95.62
500,700,100.2
500,800,104.97
500,900,109.51
500,1000,114.24
500,1100,118.78
500,1200,123.37
500,1300,127.91
500,1400,132.73
500,1500,137.31
500,1600,141.86
500,1700,146.59
500,1800,151.13
600,500,96.88
600,600,101.66
600,700,106.71
600,800,111.5
600,900,116.28
600,1000,121.25
600,1100,126.03
600,1200,130.86
600,1300,135.64
600,1400,140.7
600,1500,145.53
600,1600,150.31
600,1700,155.28
600,1800,160.06
700,500,102.68
700,600,107.93
700,700,112.99
700,800,118.02
700,900,123.04
700,1000,128.25
700,1100,133.27
700,1200,138.34
700,1300,143.36
700,1400,148.66
700,1500,153.73
700,1600,158.75
700,1700,163.96
700,1800,168.99
800,500,108.66
800,600,113.93
800,700,119.23
800,800,124.5
800,900,129.76
800,1000,135.21
800,1100,140.47
800,1200,145.78
800,1300,151.04
800,1400,156.59
800,1500,161.89
800,1600,167.15
800,1700,172.61
800,1800,177.87
900,500,114.42
900,600,119.93
900,700,125.47
900,800,130.98
900,900,136.48
900,1000,142.17
900,1100,147.68
900,1200,153.22
900,1300,158.73
900,1400,164.51
900,1500,170.05
900,1600,175.56
900,1700,181.25
900,1800,186.75
1000,500,120.22
1000,600,125.97
1000,700,131.75
1000,800,137.5
1000,900,143.24
1000,1000,149.17
1000,1100,154.92
1000,1200,160.7
1000,1300,166.45
1000,1400,172.47
1000,1500,178.26
1000,1600,184.0
1000,1700,189.93
1000,1800,195.68
1100,500,125.98
1100,600,131.96
1100,700,137.99
1100,800,143.98
1100,900,149.96
1100,1000,156.13
1100,1100,162.12
1100,1200,168.15
1100,1300,174.13
1100,1400,180.39
1100,1500,186.42
1100,1600,192.41
1100,1700,198.58
1100,1800,204.56
1200,500,131.78
1200,600,138.0
1200,700,144.27
1200,800,150.5
1200,900,156.72
1200,1000,163.13
1200,1100,169.36
1200,1200,175.63
1200,1300,181.85
1200,1400,188.36
1200,1500,194.63
1200,1600,200.85
1200,1700,207.26
1200,1800,213.49
1300,500,137.54
1300,600,144.0
1300,700,150.51
1300,800,156.98
1300,900,163.44
1300,1000,170.09
1300,1100,176.56
1300,1200,183.07
1300,1300,189.54
1300,1400,196.28
1300,1500,202.79
1300,1600,209.25
1300,1700,215.91
1300,1800,222.37
1400,500,143.29
1400,600,150.0
1400,700,156.75
1400,800,163.46
1400,900,170.16
1400,1000,177.06
1400,1100,183.76
1400,1200,190.51
1400,1300,197.22
1400,1400,204.2
1400,1500,210.95
1400,1600,217.66
1400,1700,224.55
1400,1800,231.26
1500,500,149.14
1500,600,156.09
1500,700,163.08
1500,800,170.02
1500,900,176.97
1500,1000,184.11
1500,1100,191.05
1500,1200,198.04
1500,1300,204.99
1500,1400,212.21
1500,1500,219.2
1500,1600,226.15
1500,1700,233.29
1500,1800,240.23
1600,500,154.9
1600,600,162.09
1600,700,169.32
1600,800,176.5
1600,900,183.69
1600,1000,191.07
1600,1100,198.25
1600,1200,205.48
1600,1300,212.67
1600,1400,220.14
1600,1500,227.37
1600,1600,234.55
1600,1700,241.93
1600,1800,249.12
1700,500,160.7
1700,600,168.13
1700,700,175.6
1700,800,183.03
1700,900,190.45
1700,1000,198.07
1700,1100,205.5
1700,1200,212.97
1700,1300,220.4
1700,1400,228.1
1700,1500,235.57
1700,1600,243.0
1700,1700,250.61
1700,1800,258.04
1800,500,166.46
1800,600,174.13
1800,700,181.84
1800,800,189.5
1800,900,197.17
1800,1000,205.03
1800,1100,212.7
1800,1200,220.41
1800,1300,228.08
1800,1400,236.02
1800,1500,243.73
1800,1600,251.4
1800,1700,259.26
1800,1800,266.93
1900,500,172.22
1900,600,180.12
1900,700,188.07
1900,800,195.98
1900,900,203.89
1900,1000,211.99
1900,1100,219.9
1900,1200,227.85
1900,1300,235.76
1900,1400,243.95
1900,1500,251.9
1900,1600,259.81
1900,1700,267.9
1900,1800,275.81
2000,500,178.02
2000,600,186.16
2000,700,194.36
2000,800,202.51
2000,900,210.66
2000,1000,218.99
2000,1100,227.14
2000,1200,235.33
2000,1300,243.48
2000,1400,251.91
2000,1500,260.1
2000,1600,268.25
2000,1700,276.59
2000,1800,284.74
