width,height,price
500,500,88.5
500,600,93.04
500,700,97.63
500,800,102.4
500,900,106.94
500,1000,111.67
500,1100,116.21
500,1200,120.8
500,1300,125.34
500,1400,130.16
500,1500,134.74
500,1600,139.28
500,1700,144.01
500,1800,148.56
600,500,93.79
600,600,98.57
600,700,103.63
600,800,108.41
600,900,113.19
600,1000,118.16
600,1100,122.95
600,1200,127.77
600,1300,132.55
600,1400,137.61
600,1500,142.44
600,1600,147.22
600,1700,152.19
600,1800,156.97
700,500,99.08
700,600,104.33
700,700,109.39
700,800,114.42
700,900,119.44
700,1000,124.65
700,1100,129.67
700,1200,134.74
700,1300,139.76
700,1400,145.06
700,1500,150.13
700,1600,155.15
700,1700,160.36
700,1800,165.38
800,500,104.55
800,600,109.81
800,700,115.12
800,800,120.38
800,900,125.64
800,1000,131.09
800,1100,136.36
800,1200,141.66
800,1300,146.93
800,1400,152.47
800,1500,157.77
800,1600,163.04
800,1700,168.49
800,1800,173.75
900,500,109.79
900,600,115.29
900,700,120.84
900,800,126.35
900,900,131.85
900,1000,137.54
900,1100,143.04
900,1200,148.59
900,1300,154.09
900,1400,159.88
900,1500,165.42
900,1600,170.93
900,1700,176.62
900,1800,182.12
1000,500,115.08
1000,600,120.82
1000,700,126.61
1000,800,132.35
1000,900,138.1
1000,1000,144.03
1000,1100,149.77
1000,1200,155.56
1000,1300,161.3
1000,1400,167.33
1000,1500,173.11
1000,1600,178.86
1000,1700,184.79
1000,1800,190.53
1100,500,120.32
1100,600,126.3
1100,700,132.33
1100,800,138.32
1100,900,144.3
1100,1000,150.47
1100,1100,156.46
1100,1200,162.48
1100,1300,168.47
1100,1400,174.73
1100,1500,180.76
1100,1600,186.75
1100,1700,192.92
1100,1800,198.9
1200,500,125.6
1200,600,131.83
1200,700,138.1
1200,800,144.32
1200,900,150.55
1200,1000,156.96
1200,1100,163.19
1200,1200,169.45
1200,1300,175.68
1200,1400,182.18
1200,1500,188.45
1200,1600,194.68
1200,1700,201.09
1200,1800,207.32
1300,500,130.85
1300,600,137.31
1300,700,143.82
1300,800,150.29
1300,900,156.75
1300,1000,163.41
1300,1100,169.87
1300,1200,176.38
1300,1300,182.85
1300,1400,189.59
1300,1500,196.1
1300,1600,202.57
1300,1700,209.22
1300,1800,215.68
1400,500,136.09
1400,600,142.8
1400,700,149.55
1400,800,156.25
1400,900,162.96
1400,1000,169.85
1400,1100,176.56
1400,1200,183.31
1400,1300,190.01
1400,1400,197.0
1400,1500,203.75
1400,1600,210.45
1400,1700,217.35
1400,1800,224.05
1500,500,141.42
1500,600,148.37
1500,700,155.36
1500,800,162.31
1500,900,169.25
1500,1000,176.39
1500,1100,183.33
1500,1200,190.32
1500,1300,197.27
1500,1400,204.5
1500,1500,211.49
1500,1600,218.43
1500,1700,225.57
1500,1800,232.51
1600,500,146.67
1600,600,153.85
1600,700,161.08
1600,800,168.27
1600,900,175.46
1600,1000,182.83
1600,1100,190.02
1600,1200,197.25
1600,1300,204.44
1600,1400,211.9
1600,1500,219.13
1600,1600,226.32
1600,1700,233.7
1600,1800,240.88
1700,500,151.95
1700,600,159.38
1700,700,166.85
1700,800,174.28
1700,900,181.71
1700,1000,189.32
1700,1100,196.75
1700,1200,204.22
1700,1300,211.65
1700,1400,219.35
1700,1500,226.82
1700,1600,234.25
1700,1700,241.87
1700,1800,249.3
1800,500,157.2
1800,600,164.86
1800,700,172.57
1800,800,180.24
1800,900,187.91
1800,1000,195.77
1800,1100,203.44
1800,1200,211.15
1800,1300,218.82
1800,1400,226.76
1800,1500,234.47
1800,1600,242.14
1800,1700,250.0
1800,1800,257.66
1900,500,162.44
1900,600,170.35
1900,700,178.3
1900,800,186.21
1900,900,194.12
1900,1000,202.21
1900,1100,210.12
1900,1200,218.07
1900,1300,225.98
1900,1400,234.17
1900,1500,242.12
1900,1600,250.03
1900,1700,258.13
1900,1800,266.03
2000,500,167.72
2000,600,175.87
2000,700,184.06
2000,800,192.21
2000,900,200.36
2000,1000,208.7
2000,1100,216.85
2000,1200,225.04
2000,1300,233.19
2000,1400,241.62
2000,1500,249.81
2000,1600,257.96
2000,1700,266.3
2000,1800,274.45
