width,height,price
500,500,160.58
500,600,169.72
500,700,178.88
500,800,188.24
500,900,197.36
500,1000,206.66
500,1100,215.8
500,1200,224.96
500,1300,234.1
500,1400,243.77
500,1500,252.93
500,1600,262.07
500,1700,271.37
500,1800,280.51
600,500,167.25
600,600,176.65
600,700,186.31
600,800,195.72
600,900,205.1
600,1000,214.68
600,1100,224.08
600,1200,233.51
600,1300,242.92
600,1400,252.86
600,1500,262.29
600,1600,271.69
600,1700,281.27
600,1800,290.67
700,500,173.91
700,600,183.81
700,700,193.51
700,800,203.19
700,900,212.84
700,1000,222.68
700,1100,232.36
700,1200,242.06
700,1300,251.73
700,1400,261.94
700,1500,271.64
700,1600,281.31
700,1700,291.16
700,1800,300.83
800,500,180.76
800,600,190.7
800,700,200.67
800,800,210.61
800,900,220.54
800,1000,230.65
800,1100,240.59
800,1200,250.56
800,1300,260.5
800,1400,270.98
800,1500,280.95
800,1600,290.89
800,1700,301.0
800,1800,310.95
900,500,187.38
900,600,197.59
900,700,207.82
900,800,218.04
900,900,228.23
900,1000,238.61
900,1100,248.83
900,1200,259.06
900,1300,269.28
900,1400,280.02
900,1500,290.26
900,1600,300.47
900,1700,310.85
900,1800,321.07
1000,500,194.04
1000,600,204.52
1000,700,215.02
1000,800,225.51
1000,900,235.97
1000,1000,246.62
1000,1100,257.1
1000,1200,267.61
1000,1300,278.09
1000,1400,289.11
1000,1500,299.61
1000,1600,310.09
1000,1700,320.74
1000,1800,331.23
1100,500,200.66
1100,600,211.41
1100,700,222.18
1100,800,232.93
1100,900,243.67
1100,1000,254.58
1100,1100,265.34
1100,1200,276.11
1100,1300,286.86
1100,1400,298.15
1100,1500,308.92
1100,1600,319.67
1100,1700,330.59
1100,1800,341.35
1200,500,207.32
1200,600,218.34
1200,700,229.38
1200,800,240.4
1200,900,251.4
1200,1000,262.59
1200,1100,273.61
1200,1200,284.65
1200,1300,295.68
1200,1400,307.23
1200,1500,318.27
1200,1600,329.3
1200,1700,340.48
1200,1800,351.51
1300,500,213.94
1300,600,225.23
1300,700,236.54
1300,800,247.83
1300,900,259.1
1300,1000,270.56
1300,1100,281.85
1300,1200,293.16
1300,1300,304.45
1300,1400,316.27
1300,1500,327.59
1300,1600,338.88
1300,1700,350.33
1300,1800,361.62
1400,500,220.56
1400,600,232.12
1400,700,243.7
1400,800,255.26
1400,900,266.8
1400,1000,278.52
1400,1100,290.08
1400,1200,301.66
1400,1300,313.22
1400,1400,325.32
1400,1500,336.9
1400,1600,348.46
1400,1700,360.18
1400,1800,371.74
1500,500,227.27
1500,600,239.1
1500,700,250.95
1500,800,262.77
1500,900,274.58
1500,1000,286.58
1500,1100,298.41
1500,1200,310.26
1500,1300,322.08
1500,1400,334.45
1500,1500,346.3
1500,1600,358.13
1500,1700,370.12
1500,1800,381.95
1600,500,233.89
1600,600,245.98
1600,700,258.1
1600,800,270.2
1600,900,282.28
1600,1000,294.54
1600,1100,306.64
1600,1200,318.76
1600,1300,330.86
1600,1400,343.49
1600,1500,355.61
1600,1600,367.71
1600,1700,379.97
1600,1800,392.07
1700,500,240.55
1700,600,252.92
1700,700,265.3
1700,800,277.67
1700,900,290.02
1700,1000,302.55
1700,1100,314.92
1700,1200,327.3
1700,1300,339.67
1700,1400,352.57
1700,1500,364.96
1700,1600,377.33
1700,1700,389.86
1700,1800,402.23
1800,500,247.17
1800,600,259.8
1800,700,272.46
1800,800,285.1
1800,900,297.71
1800,1000,310.51
1800,1100,323.15
1800,1200,335.81
1800,1300,348.44
1800,1400,361.61
1800,1500,374.27
1800,1600,386.91
1800,1700,399.71
1800,1800,412.35
1900,500,253.79
1900,600,266.69
1900,700,279.62
1900,800,292.52
1900,900,305.41
1900,1000,318.48
1900,1100,331.39
1900,1200,344.31
1900,1300,357.22
1900,1400,370.66
1900,1500,383.58
1900,1600,396.49
1900,1700,409.56
1900,1800,422.46
2000,500,260.45
2000,600,273.62
2000,700,286.82
2000,800,299.99
2000,900,313.15
2000,1000,326.49
2000,1100,339.66
2000,1200,352.86
2000,1300,366.03
2000,1400,379.74
2000,1500,392.94
2000,1600,406.11
2000,1700,419.45
2000,1800,432.62
