width,height,price
500,500,89.73
500,600,94.96
500,700,100.24
500,800,105.7
500,900,110.93
500,1000,116.35
500,1100,121.58
500,1200,126.85
500,1300,132.08
500,1400,137.59
500,1500,142.87
500,1600,148.1
500,1700,153.52
500,1800,158.75
600,500,94.58
600,600,100.05
600,700,105.79
600,800,111.27
600,900,116.74
600,1000,122.4
600,1100,127.87
600,1200,133.38
600,1300,138.86
600,1400,144.61
600,1500,150.12
600,1600,155.59
600,1700,161.25
600,1800,166.72
700,500,99.42
700,600,105.36
700,700,111.12
700,800,116.83
700,900,122.54
700,1000,128.44
700,1100,134.15
700,1200,139.91
700,1300,145.62
700,1400,151.61
700,1500,157.37
700,1600,163.08
700,1700,168.98
700,1800,174.69
800,500,104.45
800,600,110.4
800,700,116.4
800,800,122.35
800,900,128.31
800,1000,134.44
800,1100,140.4
800,1200,146.39
800,1300,152.35
800,1400,158.58
800,1500,164.57
800,1600,170.52
800,1700,176.66
800,1800,182.62
900,500,109.25
900,600,115.44
900,700,121.68
900,800,127.87
900,900,134.07
900,1000,140.45
900,1100,146.64
900,1200,152.88
900,1300,159.07
900,1400,165.54
900,1500,171.78
900,1600,177.97
900,1700,184.35
900,1800,190.54
1000,500,114.09
1000,600,120.53
1000,700,127.0
1000,800,133.44
1000,900,139.87
1000,1000,146.49
1000,1100,152.93
1000,1200,159.4
1000,1300,165.84
1000,1400,172.55
1000,1500,179.02
1000,1600,185.46
1000,1700,192.08
1000,1800,198.51
1100,500,118.89
1100,600,125.57
1100,700,132.28
1100,800,138.96
1100,900,145.63
1100,1000,152.49
1100,1100,159.17
1100,1200,165.89
1100,1300,172.56
1100,1400,179.51
1100,1500,186.23
1100,1600,192.9
1100,1700,199.76
1100,1800,206.44
1200,500,123.74
1200,600,130.65
1200,700,137.61
1200,800,144.52
1200,900,151.44
1200,1000,158.54
1200,1100,165.45
1200,1200,172.41
1200,1300,179.33
1200,1400,186.52
1200,1500,193.48
1200,1600,200.39
1200,1700,207.49
1200,1800,214.41
1300,500,128.54
1300,600,135.69
1300,700,142.89
1300,800,150.04
1300,900,157.2
1300,1000,164.54
1300,1100,171.7
1300,1200,178.89
1300,1300,186.05
1300,1400,193.48
1300,1500,200.68
1300,1600,207.84
1300,1700,215.18
1300,1800,222.34
1400,500,133.34
1400,600,140.73
1400,700,148.17
1400,800,155.57
1400,900,162.96
1400,1000,170.54
1400,1100,177.94
1400,1200,185.38
1400,1300,192.77
1400,1400,200.45
1400,1500,207.89
1400,1600,215.28
1400,1700,
1400,1800,230.26
1500,500,138.23
1500,600,145.86
1500,700,153.54
1500,800,161.18
1500,900,168.81
1500,1000,176.64
1500,1100,184.27
1500,1200,191.95
1500,1300,199.59
1500,1400,207.5
1500,1500,215.18
1500,1600,222.82
1500,1700,230.64
1500,1800,238.28
1600,500,143.03
1600,600,150.9
1600,700,158.82
1600,800,166.7
1600,900,174.58
1600,1000,182.64
1600,1100,190.52
1600,1200,198.44
1600,1300,206.31
1600,1400,214.47
1600,1500,222.39
1600,1600,230.26
1600,1700,238.33
1600,1800,246.21
1700,500,147.87
1700,600,155.99
1700,700,164.15
1700,800,172.26
1700,900,180.38
1700,1000,188.69
1700,1100,196.8
1700,1200,204.96
1700,1300,213.08
1700,1400,221.47
1700,1500,229.63
1700,1600,237.75
1700,1700,246.06
1700,1800,254.17
1800,500,152.67
1800,600,161.03
1800,700,169.43
1800,800,177.79
1800,900,186.14
1800,1000,194.69
1800,1100,203.05
1800,1200,211.45
1800,1300,219.8
1800,1400,228.44
1800,1500,236.84
1800,1600,245.2
1800,1700,253.74
1800,1800,262.1
1900,500,157.47
1900,600,166.07
1900,700,174.71
1900,800,183.31
1900,900,191.91
1900,1000,200.69
1900,1100,209.29
1900,1200,217.93
1900,1300,226.53
1900,1400,235.4
1900,1500,244.05
1900,1600,252.64
1900,1700,261.43
1900,1800,270.03
2000,500,162.31
2000,600,171.15
2000,700,180.03
2000,800,188.87
2000,900,197.71
2000,1000,206.74
2000,1100,215.58
2000,1200,224.46
2000,1300,233.3
2000,1400,242.41
2000,1500,251.29
2000,1600,260.13
2000,1700,269.16
2000,1800,278.0
