width,height,price
500,500,100.71
500,600,108.02
500,700,115.34
500,800,122.88
500,900,130.16
500,1000,137.63
500,1100,144.93
500,1200,152.26
500,1300,159.56
500,1400,166.94
500,1500,174.26
500,1600,181.57
500,1700,189.04
500,1800,196.34
600,500,104.48
600,600,112.01
600,700,119.78
600,800,127.31
600,900,134.82
600,1000,142.51
600,1100,150.04
600,1200,157.59
600,1300,165.11
600,1400,172.71
600,1500,180.26
600,1600,187.79
600,1700,195.48
600,1800,203.01
700,500,108.23
700,600,116.21
700,700,123.98
700,800,131.74
700,900,139.47
700,1000,147.38
700,1100,155.13
700,1200,162.91
700,1300,170.66
700,1400,178.48
700,1500,186.25
700,1600,194.0
700,1700,201.92
700,1800,209.67
800,500,112.18
800,600,120.15
800,700,128.15
800,800,136.12
800,900,144.07
800,1000,152.21
800,1100,160.19
800,1200,168.18
800,1300,176.16
800,1400,184.2
800,1500,192.2
800,1600,200.17
800,1700,208.31
800,1800,216.29
900,500,115.89
900,600,124.09
900,700,132.31
900,800,140.51
900,900,148.68
900,1000,157.05
900,1100,165.24
900,1200,173.46
900,1300,181.66
900,1400,189.93
900,1500,198.15
900,1600,206.34
900,1700,214.71
900,1800,222.9
1000,500,119.65
1000,600,128.07
1000,700,136.51
1000,800,144.93
1000,900,153.33
1000,1000,161.92
1000,1100,170.34
1000,1200,178.78
1000,1300,187.2
1000,1400,195.69
1000,1500,204.14
1000,1600,212.56
1000,1700,221.14
1000,1800,229.57
1100,500,123.37
1100,600,132.01
1100,700,140.67
1100,800,149.32
1100,900,157.94
1100,1000,166.75
1100,1100,175.4
1100,1200,184.06
1100,1300,192.71
1100,1400,201.42
1100,1500,210.08
1100,1600,218.73
1100,1700,227.54
1100,1800,236.18
1200,500,127.12
1200,600,135.99
1200,700,144.88
1200,800,153.75
1200,900,162.59
1200,1000,171.63
1200,1100,180.49
1200,1200,189.38
1200,1300,198.25
1200,1400,207.19
1200,1500,216.08
1200,1600,224.94
1200,1700,233.98
1200,1800,242.84
1300,500,130.84
1300,600,139.93
1300,700,149.04
1300,800,158.13
1300,900,167.2
1300,1000,176.46
1300,1100,185.55
1300,1200,194.66
1300,1300,203.75
1300,1400,212.91
1300,1500,222.02
1300,1600,231.12
1300,1700,240.37
1300,1800,249.46
1400,500,134.55
1400,600,143.87
1400,700,153.2
1400,800,162.52
1400,900,171.81
1400,1000,181.29
1400,1100,190.6
1400,1200,199.94
1400,1300,209.25
1400,1400,218.64
1400,1500,227.97
1400,1600,237.29
1400,1700,246.77
1400,1800,256.08
1500,500,138.36
1500,600,147.9
1500,700,157.45
1500,800,166.99
1500,900,176.51
1500,1000,186.23
1500,1100,195.75
1500,1200,205.31
1500,1300,214.85
1500,1400,224.45
1500,1500,234.01
1500,1600,243.55
1500,1700,253.25
1500,1800,262.79
1600,500,142.08
1600,600,151.84
1600,700,161.62
1600,800,171.38
1600,900,181.12
1600,1000,191.04
1600,1100,200.81
1600,1200,210.59
1600,1300,220.35
1600,1400,230.18
1600,1500,239.96
1600,1600,249.72
1600,1700,259.65
1600,1800,269.41
1700,500,145.83
1700,600,155.82
1700,700,165.82
1700,800,175.8
1700,900,185.77
1700,1000,195.92
1700,1100,205.9
1700,1200,215.91
1700,1300,225.89
1700,1400,235.95
1700,1500,245.95
1700,1600,255.94
1700,1700,266.09
1700,1800,276.07
1800,500,149.55
1800,600,159.76
1800,700,169.98
1800,800,180.19
1800,900,190.38
1800,1000,200.75
1800,1100,210.96
1800,1200,221.19
1800,1300,231.39
1800,1400,241.67
1800,1500,251.92
1800,1600,262.11
1800,1700,272.48
1800,1800,282.69
1900,500,153.26
1900,600,163.69
1900,700,174.15
1900,800,184.58
1900,900,194.99
1900,1000,205.58
1900,1100,216.01
1900,1200,226.47
1900,1300,236.9
1900,1400,247.4
1900,1500,257.85
1900,1600,268.28
1900,1700,278.88
1900,1800,289.31
2000,500,157.02
2000,600,167.67
2000,700,178.35
2000,800,189.0
2000,900,199.64
2000,1000,210.46
2000,1100,221.11
2000,1200,231.79
2000,1300,242.44
2000,1400,253.16
2000,1500,263.84
2000,1600,274.49
2000,1700,285.31
2000,1800,295.97
