width,height,price
500,500,145.91
500,600,152.27
500,700,158.67
500,800,165.26
500,900,171.63
500,1000,178.17
500,1100,184.54
500,1200,190.94
500,1300,197.3
500,1400,204.22
500,1500,210.62
500,1600,216.98
500,1700,223.53
500,1800,229.89
600,500,153.57
600,600,160.2
600,700,167.1
600,800,173.73
600,900,180.36
600,1000,187.18
600,1100,193.81
600,1200,200.48
600,1300,207.12
600,1400,214.3
600,1500,220.97
600,1600,227.6
600,1700,234.42
600,1800,241.05
700,500,161.23
700,600,168.35
700,700,175.3
700,800,182.2
700,900,189.1
700,1000,196.18
700,1100,203.08
700,1200,210.02
700,1300,216.92
700,1400,224.38
700,1500,231.32
700,1600,238.22
700,1700,245.31
700,1800,252.21
800,500,169.07
800,600,176.24
800,700,183.45
800,800,190.62
800,900,197.79
800,1000,205.14
800,1100,212.31
800,1200,219.52
800,1300,226.69
800,1400,234.41
800,1500,241.63
800,1600,248.79
800,1700,256.15
800,1800,263.32
900,500,176.68
900,600,184.12
900,700,191.6
900,800,199.04
900,900,206.48
900,1000,214.1
900,1100,221.54
900,1200,229.02
900,1300,236.46
900,1400,244.45
900,1500,251.93
900,1600,259.37
900,1700,266.99
900,1800,274.43
1000,500,184.34
1000,600,192.05
1000,700,199.8
1000,800,207.5
1000,900,215.21
1000,1000,223.1
1000,1100,230.81
1000,1200,238.56
1000,1300,246.27
1000,1400,254.53
1000,1500,262.28
1000,1600,269.99
1000,1700,277.88
1000,1800,285.59
1100,500,191.95
1100,600,199.93
1100,700,207.95
1100,800,215.92
1100,900,223.9
1100,1000,232.06
1100,1100,240.04
1100,1200,248.06
1100,1300,256.03
1100,1400,264.56
1100,1500,272.58
1100,1600,280.56
1100,1700,288.72
1100,1800,296.7
1200,500,199.61
1200,600,207.86
1200,700,216.14
1200,800,224.39
1200,900,232.63
1200,1000,241.06
1200,1100,249.31
1200,1200,257.6
1200,1300,265.84
1200,1400,274.64
1200,1500,282.93
1200,1600,291.18
1200,1700,299.61
1200,1800,307.85
1300,500,207.23
1300,600,215.74
1300,700,224.3
1300,800,232.81
1300,900,241.32
1300,1000,250.02
1300,1100,258.54
1300,1200,267.1
1300,1300,275.61
1300,1400,284.68
1300,1500,293.24
1300,1600,301.75
1300,1700,310.45
1300,1800,318.97
1400,500,214.84
1400,600,223.62
1400,700,232.45
1400,800,241.23
1400,900,250.01
1400,1000,258.98
1400,1100,267.77
1400,1200,276.59
1400,1300,285.38
1400,1400,294.72
1400,1500,303.54
1400,1600,312.33
1400,1700,321.3
1400,1800,330.08
1500,500,222.54
1500,600,231.6
1500,700,240.69
1500,800,249.74
1500,900,258.8
1500,1000,268.04
1500,1100,277.09
1500,1200,286.18
1500,1300,295.24
1500,1400,304.84
1500,1500,313.94
1500,1600,322.99
1500,1700,332.23
1500,1800,341.28
1600,500,230.16
1600,600,239.48
1600,700,248.84
1600,800,258.16
1600,900,267.49
1600,1000,277.0
1600,1100,286.32
1600,1200,295.68
1600,1300,305.0
1600,1400,314.88
1600,1500,324.24
1600,1600,333.57
1600,1700,343.07
1600,1800,352.4
1700,500,237.82
1700,600,247.41
1700,700,257.04
1700,800,266.63
1700,900,276.22
1700,1000,286.0
1700,1100,295.59
1700,1200,305.22
1700,1300,314.81
1700,1400,324.96
1700,1500,334.59
1700,1600,344.18
1700,1700,353.96
1700,1800,363.55
1800,500,245.43
1800,600,255.29
1800,700,265.19
1800,800,275.05
1800,900,284.91
1800,1000,294.96
1800,1100,304.82
1800,1200,314.72
1800,1300,324.58
1800,1400,334.99
1800,1500,344.9
1800,1600,354.76
1800,1700,364.8
1800,1800,374.66
1900,500,253.04
1900,600,263.17
1900,700,273.34
1900,800,283.47
1900,900,293.6
1900,1000,303.92
1900,1100,314.05
1900,1200,324.22
1900,1300,334.35
1900,1400,345.03
1900,1500,355.2
1900,1600,365.33
1900,1700,375.65
1900,1800,385.78
2000,500,260.7
2000,600,271.1
2000,700,281.54
2000,800,291.94
2000,900,302.33
2000,1000,312.92
2000,1100,323.32
2000,1200,333.76
2000,1300,344.16
2000,1400,355.11
2000,1500,365.55
2000,1600,375.95
2000,1700,386.53
2000,1800,396.93
