width,height,price
500,500,145.61
500,600,152.91
500,700,160.25
500,800,167.78
500,900,175.07
500,1000,182.56
500,1100,189.85
500,1200,197.19
500,1300,204.49
500,1400,212.34
500,1500,219.68
500,1600,226.98
500,1700,234.46
500,1800,241.76
600,500,152.28
600,600,159.85
600,700,167.68
600,800,175.25
600,900,182.82
600,1000,190.57
600,1100,198.14
600,1200,205.75
600,1300,213.31
600,1400,221.43
600,1500,229.04
600,1600,236.61
600,1700,244.36
600,1800,251.93
700,500,158.94
700,600,167.01
700,700,174.88
700,800,182.72
700,900,190.55
700,1000,198.58
700,1100,206.41
700,1200,214.29
700,1300,222.13
700,1400,230.52
700,1500,238.39
700,1600,246.23
700,1700,254.25
700,1800,262.09
800,500,165.79
800,600,173.89
800,700,182.04
800,800,190.15
800,900,198.25
800,1000,206.54
800,1100,214.65
800,1200,222.79
800,1300,230.9
800,1400,239.56
800,1500,247.7
800,1600,255.81
800,1700,264.1
800,1800,272.2
900,500,172.41
900,600,180.78
900,700,189.2
900,800,197.57
900,900,205.95
900,1000,214.51
900,1100,222.88
900,1200,231.3
900,1300,239.67
900,1400,248.6
900,1500,257.01
900,1600,265.39
900,1700,273.95
900,1800,282.32
1000,500,179.07
1000,600,187.71
1000,700,196.4
1000,800,205.04
1000,900,213.68
1000,1000,222.51
1000,1100,231.16
1000,1200,239.84
1000,1300,248.48
1000,1400,257.68
1000,1500,266.37
1000,1600,275.01
1000,1700,283.84
1000,1800,292.48
1100,500,185.69
1100,600,194.6
1100,700,203.56
1100,800,212.47
1100,900,221.38
1100,1000,230.48
1100,1100,239.39
1100,1200,248.34
1100,1300,257.26
1100,1400,266.72
1100,1500,275.68
1100,1600,284.59
1100,1700,293.69
1100,1800,302.6
1200,500,192.35
1200,600,201.53
1200,700,210.76
1200,800,219.94
1200,900,229.12
1200,1000,238.48
1200,1100,247.67
1200,1200,256.89
1200,1300,266.07
1200,1400,275.81
1200,1500,285.03
1200,1600,294.21
1200,1700,303.58
1200,1800,312.76
1300,500,198.97
1300,600,208.42
1300,700,217.91
1300,800,227.36
1300,900,236.81
1300,1000,246.45
1300,1100,255.9
1300,1200,265.39
1300,1300,274.84
1300,1400,284.85
1300,1500,294.34
1300,1600,303.79
1300,1700,313.43
1300,1800,322.88
1400,500,205.59
1400,600,215.31
1400,700,225.07
1400,800,234.79
1400,900,244.51
1400,1000,254.42
1400,1100,264.13
1400,1200,273.9
1400,1300,283.62
1400,1400,293.89
1400,1500,303.65
1400,1600,313.37
1400,1700,323.28
1400,1800,333.0
1500,500,212.3
1500,600,222.29
1500,700,232.32
1500,800,242.31
1500,900,252.3
1500,1000,262.47
1500,1100,272.46
1500,1200,282.49
1500,1300,292.48
1500,1400,303.02
1500,1500,313.05
1500,1600,323.04
1500,1700,333.22
1500,1800,343.2
1600,500,218.92
1600,600,229.18
1600,700,239.48
1600,800,249.73
1600,900,259.99
1600,1000,270.44
1600,1100,280.69
1600,1200,290.99
1600,1300,301.25
1600,1400,312.06
1600,1500,322.36
1600,1600,332.62
1600,1700,343.07
1600,1800,353.32
1700,500,225.58
1700,600,236.11
1700,700,246.68
1700,800,257.2
1700,900,267.73
1700,1000,278.44
1700,1100,288.97
1700,1200,299.54
1700,1300,310.07
1700,1400,321.15
1700,1500,331.72
1700,1600,342.24
1700,1700,352.96
1700,1800,363.48
1800,500,232.2
1800,600,243.0
1800,700,253.83
1800,800,264.63
1800,900,275.43
1800,1000,286.41
1800,1100,297.2
1800,1200,308.04
1800,1300,318.84
1800,1400,330.19
1800,1500,341.03
1800,1600,351.82
1800,1700,362.81
1800,1800,373.6
1900,500,238.82
1900,600,249.89
1900,700,260.99
1900,800,272.06
1900,900,283.12
1900,1000,294.37
1900,1100,305.44
1900,1200,316.55
1900,1300,327.61
1900,1400,339.23
1900,1500,350.34
1900,1600,361.4
1900,1700,372.65
1900,1800,383.72
2000,500,245.48
2000,600,256.82
2000,700,268.19
2000,800,279.53
2000,900,290.86
2000,1000,302.38
2000,1100,313.72
2000,1200,325.09
2000,1300,336.43
2000,1400,348.31
2000,1500,359.69
2000,1600,371.02
2000,1700,382.55
2000,1800,393.88
