width,height,price
500,500,143.59
500,600,150.48
500,700,157.41
500,800,164.53
500,900,171.42
500,1000,178.5
500,1100,185.39
500,1200,192.33
500,1300,199.22
500,1400,206.67
500,1500,213.6
500,1600,220.49
500,1700,227.57
500,1800,234.46
600,500,150.25
600,600,157.41
600,700,164.85
600,800,172.01
600,900,179.17
600,1000,186.51
600,1100,193.68
600,1200,200.88
600,1300,208.04
600,1400,215.76
600,1500,222.96
600,1600,230.12
600,1700,237.47
600,1800,244.63
700,500,156.92
700,600,164.57
700,700,172.04
700,800,179.47
700,900,186.9
700,1000,194.52
700,1100,201.95
700,1200,209.42
700,1300,216.85
700,1400,224.84
700,1500,232.31
700,1600,239.74
700,1700,247.36
700,1800,254.79
800,500,163.76
800,600,171.46
800,700,179.2
800,800,186.9
800,900,194.6
800,1000,202.49
800,1100,210.19
800,1200,217.93
800,1300,225.63
800,1400,233.88
800,1500,241.62
800,1600,249.32
800,1700,257.21
800,1800,264.9
900,500,170.38
900,600,178.35
900,700,186.36
900,800,194.33
900,900,202.3
900,1000,210.45
900,1100,218.42
900,1200,226.43
900,1300,234.4
900,1400,242.92
900,1500,250.93
900,1600,258.9
900,1700,267.05
900,1800,275.02
1000,500,177.04
1000,600,185.28
1000,700,193.56
1000,800,201.8
1000,900,210.03
1000,1000,218.46
1000,1100,226.7
1000,1200,234.97
1000,1300,243.21
1000,1400,252.0
1000,1500,260.28
1000,1600,268.52
1000,1700,276.95
1000,1800,285.18
1100,500,183.66
1100,600,192.17
1100,700,200.72
1100,800,209.22
1100,900,217.73
1100,1000,226.42
1100,1100,234.93
1100,1200,243.48
1100,1300,251.98
1100,1400,261.05
1100,1500,269.59
1100,1600,278.1
1100,1700,286.79
1100,1800,295.3
1200,500,190.33
1200,600,199.1
1200,700,207.92
1200,800,216.69
1200,900,225.47
1200,1000,234.43
1200,1100,243.21
1200,1200,252.02
1200,1300,260.8
1200,1400,270.13
1200,1500,278.95
1200,1600,287.72
1200,1700,296.69
1200,1800,305.46
1300,500,196.94
1300,600,205.99
1300,700,215.08
1300,800,224.12
1300,900,233.16
1300,1000,242.39
1300,1100,251.44
1300,1200,260.53
1300,1300,269.57
1300,1400,279.17
1300,1500,288.26
1300,1600,297.3
1300,1700,306.53
1300,1800,315.58
1400,500,203.56
1400,600,212.88
1400,700,222.23
1400,800,231.55
1400,900,240.86
1400,1000,250.36
1400,1100,259.67
1400,1200,269.03
1400,1300,278.34
1400,1400,288.21
1400,1500,297.57
1400,1600,306.88
1400,1700,316.38
1400,1800,325.7
1500,500,210.27
1500,600,219.86
1500,700,229.48
1500,800,239.06
1500,900,248.65
1500,1000,258.42
1500,1100,268.0
1500,1200,277.62
1500,1300,287.21
1500,1400,297.34
1500,1500,306.97
1500,1600,316.55
1500,1700,326.32
1500,1800,335.91
1600,500,216.89
1600,600,226.75
1600,700,236.64
1600,800,246.49
1600,900,256.34
1600,1000,266.38
1600,1100,276.23
1600,1200,286.13
1600,1300,295.98
1600,1400,306.39
1600,1500,316.28
1600,1600,326.13
1600,1700,336.17
1600,1800,346.02
1700,500,223.56
1700,600,233.68
1700,700,243.84
1700,800,253.96
1700,900,264.08
1700,1000,274.39
1700,1100,284.51
1700,1200,294.67
1700,1300,304.79
1700,1400,315.47
1700,1500,325.63
1700,1600,335.75
1700,1700,346.06
1700,1800,356.18
1800,500,230.18
1800,600,240.56
1800,700,251.0
1800,800,261.39
1800,900,271.78
1800,1000,282.35
1800,1100,292.74
1800,1200,303.18
1800,1300,313.57
1800,1400,324.51
1800,1500,334.94
1800,1600,345.33
1800,1700,355.91
1800,1800,366.3
1900,500,236.8
1900,600,247.45
1900,700,258.15
1900,800,268.81
1900,900,279.47
1900,1000,290.32
1900,1100,300.98
1900,1200,311.68
1900,1300,322.34
1900,1400,333.55
1900,1500,344.25
1900,1600,354.91
1900,1700,365.76
1900,1800,376.42
2000,500,243.46
2000,600,254.38
2000,700,265.35
2000,800,276.28
2000,900,287.21
2000,1000,298.33
2000,1100,309.26
2000,1200,320.23
2000,1300,331.15
2000,1400,342.64
2000,1500,353.61
2000,1600,364.54
2000,1700,375.65
2000,1800,386.58
