width,height,price
500,500,144.38
500,600,151.43
500,700,158.53
500,800,165.8
500,900,172.85
500,1000,180.09
500,1100,187.14
500,1200,194.24
500,1300,201.29
500,1400,208.89
500,1500,215.99
500,1600,223.04
500,1700,230.27
500,1800,237.33
600,500,151.05
600,600,158.37
600,700,165.96
600,800,173.28
600,900,180.6
600,1000,188.11
600,1100,195.43
600,1200,202.79
600,1300,210.11
600,1400,217.98
600,1500,225.34
600,1600,232.66
600,1700,240.17
600,1800,247.49
700,500,157.71
700,600,165.53
700,700,173.16
700,800,180.75
700,900,188.34
700,1000,196.11
700,1100,203.7
700,1200,211.33
700,1300,218.92
700,1400,227.07
700,1500,234.7
700,1600,242.29
700,1700,250.06
700,1800,257.65
800,500,164.56
800,600,172.42
800,700,180.32
800,800,188.17
800,900,196.03
800,1000,204.08
800,1100,211.94
800,1200,219.84
800,1300,227.69
800,1400,236.11
800,1500,244.01
800,1600,251.86
800,1700,259.91
800,1800,267.77
900,500,171.18
900,600,179.3
900,700,187.47
900,800,195.6
900,900,203.73
900,1000,212.04
900,1100,220.17
900,1200,228.34
900,1300,236.47
900,1400,245.15
900,1500,253.32
900,1600,261.44
900,1700,269.76
900,1800,277.89
1000,500,177.84
1000,600,186.24
1000,700,194.67
1000,800,203.07
1000,900,211.47
1000,1000,220.05
1000,1100,228.45
1000,1200,236.88
1000,1300,245.28
1000,1400,254.23
1000,1500,262.67
1000,1600,271.07
1000,1700,279.65
1000,1800,288.05
1100,500,184.46
1100,600,193.12
1100,700,201.83
1100,800,210.5
1100,900,219.16
1100,1000,228.01
1100,1100,236.68
1100,1200,245.39
1100,1300,254.05
1100,1400,263.27
1100,1500,271.98
1100,1600,280.65
1100,1700,289.5
1100,1800,298.16
1200,500,191.12
1200,600,200.05
1200,700,209.03
1200,800,217.97
1200,900,226.9
1200,1000,236.02
1200,1100,244.95
1200,1200,253.93
1200,1300,262.87
1200,1400,272.36
1200,1500,281.33
1200,1600,290.27
1200,1700,299.39
1200,1800,308.32
1300,500,197.74
1300,600,206.94
1300,700,216.19
1300,800,225.39
1300,900,234.6
1300,1000,243.99
1300,1100,253.19
1300,1200,262.44
1300,1300,271.64
1300,1400,281.4
1300,1500,290.64
1300,1600,299.85
1300,1700,309.24
1300,1800,318.44
1400,500,204.36
1400,600,213.83
1400,700,223.35
1400,800,232.82
1400,900,242.29
1400,1000,251.95
1400,1100,261.42
1400,1200,270.94
1400,1300,280.41
1400,1400,290.44
1400,1500,299.95
1400,1600,309.43
1400,1700,319.09
1400,1800,328.56
1500,500,211.07
1500,600,220.81
1500,700,230.59
1500,800,240.34
1500,900,250.08
1500,1000,260.01
1500,1100,269.75
1500,1200,279.53
1500,1300,289.27
1500,1400,299.57
1500,1500,309.36
1500,1600,319.1
1500,1700,329.03
1500,1800,338.77
1600,500,217.69
1600,600,227.7
1600,700,237.75
1600,800,247.76
1600,900,257.77
1600,1000,267.97
1600,1100,277.98
1600,1200,288.04
1600,1300,298.05
1600,1400,308.61
1600,1500,318.67
1600,1600,328.68
1600,1700,338.88
1600,1800,348.89
1700,500,224.35
1700,600,234.63
1700,700,244.95
1700,800,255.23
1700,900,265.51
1700,1000,275.98
1700,1100,286.26
1700,1200,296.58
1700,1300,306.86
1700,1400,317.7
1700,1500,328.02
1700,1600,338.3
1700,1700,348.77
1700,1800,359.05
1800,500,230.97
1800,600,241.52
1800,700,252.11
1800,800,262.66
1800,900,273.21
1800,1000,283.94
1800,1100,294.49
1800,1200,305.09
1800,1300,315.63
1800,1400,326.74
1800,1500,337.33
1800,1600,347.88
1800,1700,358.62
1800,1800,369.17
1900,500,237.59
1900,600,248.41
1900,700,259.27
1900,800,270.09
1900,900,280.9
1900,1000,291.91
1900,1100,302.73
1900,1200,313.59
1900,1300,324.41
1900,1400,335.78
1900,1500,346.64
1900,1600,357.46
1900,1700,368.46
1900,1800,379.28
2000,500,244.25
2000,600,255.34
2000,700,266.47
2000,800,277.56
2000,900,288.64
2000,1000,299.92
2000,1100,311.0
2000,1200,322.13
2000,1300,333.22
2000,1400,344.86
2000,1500,355.99
2000,1600,367.08
2000,1700,378.36
2000,1800,389.44
