width,height,price
500,500,81.42
500,600,85.97
500,700,90.57
500,800,95.35
500,900,99.9
500,1000,104.64
500,1100,109.2
500,1200,113.79
500,1300,118.35
500,1400,122.99
500,1500,127.58
500,1600,132.14
500,1700,136.88
500,1800,141.43
600,500,85.18
600,600,89.96
600,700,95.01
600,800,99.78
600,900,104.56
600,1000,109.52
600,1100,114.3
600,1200,119.12
600,1300,123.9
600,1400,128.76
600,1500,133.58
600,1600,138.36
600,1700,143.32
600,1800,148.1
700,500,88.94
700,600,94.17
700,700,99.21
700,800,104.21
700,900,109.21
700,1000,114.4
700,1100,119.4
700,1200,124.44
700,1300,129.44
700,1400,134.53
700,1500,139.57
700,1600,144.57
700,1700,149.76
700,1800,154.76
800,500,92.88
800,600,98.11
800,700,103.37
800,800,108.59
800,900,113.82
800,1000,119.23
800,1100,124.45
800,1200,129.72
800,1300,134.94
800,1400,140.25
800,1500,145.52
800,1600,150.74
800,1700,156.15
800,1800,161.38
900,500,96.6
900,600,102.04
900,700,107.53
900,800,112.98
900,900,118.43
900,1000,124.06
900,1100,129.51
900,1200,134.99
900,1300,140.44
900,1400,145.98
900,1500,151.47
900,1600,156.91
900,1700,162.55
900,1800,168.0
1000,500,100.36
1000,600,106.03
1000,700,111.74
1000,800,117.41
1000,900,123.08
1000,1000,128.93
1000,1100,134.6
1000,1200,140.31
1000,1300,145.99
1000,1400,151.75
1000,1500,157.46
1000,1600,163.13
1000,1700,168.99
1000,1800,174.66
1100,500,104.07
1100,600,109.96
1100,700,115.9
1100,800,121.79
1100,900,127.69
1100,1000,133.77
1100,1100,139.66
1100,1200,145.59
1100,1300,151.49
1100,1400,157.47
1100,1500,163.41
1100,1600,169.3
1100,1700,175.38
1100,1800,181.27
1200,500,107.83
1200,600,113.95
1200,700,120.1
1200,800,126.22
1200,900,132.34
1200,1000,138.64
1200,1100,144.76
1200,1200,150.91
1200,1300,157.03
1200,1400,163.24
1200,1500,169.4
1200,1600,175.51
1200,1700,181.82
1200,1800,187.93
1300,500,111.54
1300,600,117.88
1300,700,124.27
1300,800,130.6
1300,900,136.94
1300,1000,143.47
1300,1100,149.81
1300,1200,156.19
1300,1300,162.53
1300,1400,168.96
1300,1500,175.35
1300,1600,181.69
1300,1700,188.21
1300,1800,194.55
1400,500,115.26
1400,600,121.82
1400,700,128.43
1400,800,134.99
1400,900,141.55
1400,1000,148.3
1400,1100,154.87
1400,1200,161.47
1400,1300,168.04
1400,1400,174.69
1400,1500,181.29
1400,1600,187.86
1400,1700,194.61
1400,1800,201.17
1500,500,119.07
1500,600,125.85
1500,700,132.68
1500,800,139.47
1500,900,146.25
1500,1000,153.23
1500,1100,160.01
1500,1200,166.84
1500,1300,173.63
1500,1400,180.51
1500,1500,187.33
1500,1600,194.12
1500,1700,201.09
1500,1800,207.88
1600,500,122.78
1600,600,129.79
1600,700,136.84
1600,800,143.85
1600,900,150.86
1600,1000,158.06
1600,1100,165.07
1600,1200,172.12
1600,1300,179.13
1600,1400,186.23
1600,1500,193.28
1600,1600,200.29
1600,1700,207.49
1600,1800,214.5
1700,500,126.54
1700,600,133.77
1700,700,141.05
1700,800,148.28
1700,900,155.51
1700,1000,162.93
1700,1100,170.17
1700,1200,177.44
1700,1300,184.67
1700,1400,192.0
1700,1500,199.27
1700,1600,206.51
1700,1700,213.93
1700,1800,221.16
1800,500,130.25
1800,600,137.71
1800,700,145.21
1800,800,152.66
1800,900,160.12
1800,1000,167.76
1800,1100,175.22
1800,1200,182.72
1800,1300,190.18
1800,1400,197.72
1800,1500,205.22
1800,1600,212.68
1800,1700,220.32
1800,1800,227.78
1900,500,133.97
1900,600,141.65
1900,700,149.37
1900,800,157.05
1900,900,164.73
1900,1000,172.6
1900,1100,180.28
1900,1200,188.0
1900,1300,195.68
1900,1400,203.45
1900,1500,211.17
1900,1600,218.85
1900,1700,226.72
1900,1800,234.4
2000,500,137.73
2000,600,145.63
2000,700,153.57
2000,800,161.48
2000,900,169.38
2000,1000,177.47
2000,1100,185.37
2000,1200,193.32
2000,1300,201.22
2000,1400,209.22
2000,1500,217.16
2000,1600,225.06
2000,1700,233.15
2000,1800,241.06
