width,height,price
500,500,91.79
500,600,97.43
500,700,103.12
500,800,108.99
500,900,114.63
500,1000,120.46
500,1100,126.11
500,1200,131.79
500,1300,137.43
500,1400,143.35
500,1500,149.04
500,1600,154.68
500,1700,160.51
500,1800,166.16
600,500,96.64
600,600,102.52
600,700,108.68
600,800,114.56
600,900,120.44
600,1000,126.51
600,1100,132.4
600,1200,138.32
600,1300,144.21
600,1400,150.37
600,1500,156.29
600,1600,162.18
600,1700,168.25
600,1800,174.13
700,500,101.48
700,600,107.83
700,700,114.0
700,800,120.12
700,900,126.25
700,1000,132.56
700,1100,138.68
700,1200,144.85
700,1300,150.97
700,1400,157.37
700,1500,163.54
700,1600,169.66
700,1700,175.97
700,1800,182.1
800,500,106.51
800,600,112.87
800,700,119.28
800,800,125.64
800,900,132.01
800,1000,138.56
800,1100,144.92
800,1200,151.33
800,1300,157.7
800,1400,164.34
800,1500,170.74
800,1600,177.11
800,1700,183.66
800,1800,190.03
900,500,111.31
900,600,
900,700,124.56
900,800,131.17
900,900,137.77
900,1000,144.56
900,1100,151.17
900,1200,157.81
900,1300,164.42
900,1400,171.3
900,1500,177.95
900,1600,184.55
900,1700,191.35
900,1800,197.95
1000,500,116.15
1000,600,123.0
1000,700,129.88
1000,800,136.73
1000,900,143.57
1000,1000,150.61
1000,1100,157.45
1000,1200,164.34
1000,1300,171.19
1000,1400,178.31
1000,1500,185.2
1000,1600,192.04
1000,1700,199.07
1000,1800,205.92
1100,500,120.95
1100,600,128.04
1100,700,135.17
1100,800,142.25
1100,900,149.34
1100,1000,156.61
1100,1100,163.69
1100,1200,170.82
1100,1300,177.91
1100,1400,185.27
1100,1500,192.4
1100,1600,199.49
1100,1700,206.76
1100,1800,213.85
1200,500,125.79
1200,600,133.12
1200,700,140.49
1200,800,147.81
1200,900,155.14
1200,1000,162.65
1200,1100,169.98
1200,1200,177.35
1200,1300,184.68
1200,1400,192.28
1200,1500,199.65
1200,1600,206.98
1200,1700,214.49
1200,1800,221.82
1300,500,130.59
1300,600,138.16
1300,700,145.77
1300,800,153.34
1300,900,160.9
1300,1000,168.66
1300,1100,176.22
1300,1200,183.83
1300,1300,191.4
1300,1400,199.24
1300,1500,206.85
1300,1600,214.42
1300,1700,222.18
1300,1800,229.74
1400,500,135.39
1400,600,143.2
1400,700,151.05
1400,800,158.86
1400,900,166.67
1400,1000,174.66
1400,1100,182.47
1400,1200,190.32
1400,1300,198.12
1400,1400,206.21
1400,1500,214.06
1400,1600,221.87
1400,1700,229.86
1400,1800,237.67
1500,500,140.29
1500,600,148.33
1500,700,156.42
1500,800,164.47
1500,900,172.52
1500,1000,180.75
1500,1100,188.8
1500,1200,196.89
1500,1300,204.94
1500,1400,213.26
1500,1500,221.35
1500,1600,229.4
1500,1700,237.64
1500,1800,245.69
1600,500,145.09
1600,600,153.37
1600,700,161.7
1600,800,169.99
1600,900,178.28
1600,1000,186.76
1600,1100,195.04
1600,1200,203.37
1600,1300,211.66
1600,1400,220.23
1600,1500,228.56
1600,1600,236.85
1600,1700,245.32
1600,1800,253.61
1700,500,149.93
1700,600,158.46
1700,700,167.03
1700,800,175.56
1700,900,184.08
1700,1000,192.8
1700,1100,201.33
1700,1200,209.9
1700,1300,218.43
1700,1400,227.24
1700,1500,235.81
1700,1600,244.34
1700,1700,253.05
1700,1800,261.58
1800,500,154.73
1800,600,163.5
1800,700,172.31
1800,800,181.08
1800,900,189.85
1800,1000,198.8
1800,1100,207.57
1800,1200,216.38
1800,1300,225.15
1800,1400,234.2
1800,1500,243.01
1800,1600,251.78
1800,1700,260.74
1800,1800,269.51
1900,500,159.53
1900,600,168.54
1900,700,177.59
1900,800,186.6
1900,900,195.61
1900,1000,204.81
1900,1100,213.82
1900,1200,222.87
1900,1300,231.88
1900,1400,241.17
1900,1500,250.22
1900,1600,259.23
1900,1700,268.42
1900,1800,277.44
2000,500,164.37
2000,600,173.62
2000,700,182.91
2000,800,192.16
2000,900,201.41
2000,1000,210.85
2000,1100,220.1
2000,1200,229.39
2000,1300,238.64
2000,1400,248.17
2000,1500,257.47
2000,1600,266.72
2000,1700,276.15
2000,1800,285.4
