width,height,price
500,500,79.89
500,600,84.14
500,700,88.43
500,800,92.91
500,900,97.15
500,1000,101.59
500,1100,105.84
500,1200,110.13
500,1300,114.37
500,1400,118.71
500,1500,123.0
500,1600,127.25
500,1700,131.69
500,1800,135.93
600,500,83.66
600,600,88.13
600,700,92.87
600,800,97.34
600,900,101.81
600,1000,106.47
600,1100,110.94
600,1200,115.45
600,1300,119.92
600,1400,124.49
600,1500,129.0
600,1600,133.47
600,1700,138.13
600,1800,142.6
700,500,87.41
700,600,92.33
700,700,97.07
700,800,101.77
700,900,106.46
700,1000,111.34
700,1100,116.04
700,1200,120.77
700,1300,125.47
700,1400,130.25
700,1500,134.99
700,1600,139.68
700,1700,144.56
700,1800,149.26
800,500,91.36
800,600,96.27
800,700,101.23
800,800,106.15
800,900,111.07
800,1000,116.17
800,1100,121.09
800,1200,126.05
800,1300,130.97
800,1400,135.98
800,1500,140.94
800,1600,145.85
800,1700,150.96
800,1800,155.88
900,500,95.07
900,600,100.21
900,700,105.4
900,800,110.54
900,900,115.68
900,1000,121.0
900,1100,126.15
900,1200,131.33
900,1300,136.47
900,1400,141.7
900,1500,146.89
900,1600,152.03
900,1700,157.35
900,1800,162.5
1000,500,98.83
1000,600,104.19
1000,700,109.6
1000,800,114.96
1000,900,120.33
1000,1000,125.88
1000,1100,131.24
1000,1200,136.65
1000,1300,142.01
1000,1400,147.47
1000,1500,152.88
1000,1600,158.24
1000,1700,163.79
1000,1800,169.16
1100,500,102.54
1100,600,108.13
1100,700,113.76
1100,800,119.35
1100,900,124.94
1100,1000,130.71
1100,1100,136.3
1100,1200,141.93
1100,1300,147.52
1100,1400,153.19
1100,1500,158.82
1100,1600,164.41
1100,1700,170.19
1100,1800,175.78
1200,500,106.3
1200,600,112.11
1200,700,117.96
1200,800,123.78
1200,900,129.59
1200,1000,135.58
1200,1100,141.4
1200,1200,147.25
1200,1300,153.06
1200,1400,158.96
1200,1500,164.82
1200,1600,170.63
1200,1700,176.62
1200,1800,182.44
1300,500,110.02
1300,600,116.05
1300,700,122.13
1300,800,128.16
1300,900,134.2
1300,1000,140.42
1300,1100,146.45
1300,1200,152.53
1300,1300,158.56
1300,1400,164.69
1300,1500,170.76
1300,1600,176.8
1300,1700,183.02
1300,1800,189.05
1400,500,113.73
1400,600,119.99
1400,700,126.29
1400,800,132.55
1400,900,138.8
1400,1000,145.25
1400,1100,151.51
1400,1200,157.81
1400,1300,164.06
1400,1400,170.41
1400,1500,176.71
1400,1600,182.97
1400,1700,189.42
1400,1800,195.67
1500,500,117.54
1500,600,124.02
1500,700,130.54
1500,800,137.02
1500,900,143.5
1500,1000,150.17
1500,1100,156.65
1500,1200,163.18
1500,1300,169.66
1500,1400,176.23
1500,1500,182.75
1500,1600,189.23
1500,1700,195.9
1500,1800,202.38
1600,500,121.25
1600,600,127.96
1600,700,134.7
1600,800,141.41
1600,900,148.11
1600,1000,155.0
1600,1100,161.71
1600,1200,168.45
1600,1300,175.16
1600,1400,181.95
1600,1500,188.7
1600,1600,195.4
1600,1700,202.3
1600,1800,209.0
1700,500,125.01
1700,600,131.94
1700,700,138.91
1700,800,145.83
1700,900,152.76
1700,1000,159.88
1700,1100,166.81
1700,1200,173.78
1700,1300,180.7
1700,1400,187.72
1700,1500,194.69
1700,1600,201.62
1700,1700,208.73
1700,1800,215.66
1800,500,128.73
1800,600,135.88
1800,700,143.07
1800,800,150.22
1800,900,157.37
1800,1000,164.71
1800,1100,171.86
1800,1200,179.05
1800,1300,186.21
1800,1400,193.45
1800,1500,200.64
1800,1600,207.79
1800,1700,215.13
1800,1800,222.28
1900,500,132.44
1900,600,139.82
1900,700,147.23
1900,800,154.61
1900,900,161.98
1900,1000,169.54
1900,1100,176.92
1900,1200,184.33
1900,1300,191.71
1900,1400,199.17
1900,1500,206.59
1900,1600,213.96
1900,1700,221.52
1900,1800,228.9
2000,500,136.2
2000,600,143.8
2000,700,151.44
2000,800,159.03
2000,900,166.63
2000,1000,174.42
2000,1100,182.01
2000,1200,189.65
2000,1300,197.25
2000,1400,204.94
2000,1500,212.58
2000,1600,220.18
2000,1700,227.96
2000,1800,235.56
