width,height,price
500,500,130.84
500,600,137.2
500,700,143.6
500,800,150.19
500,900,156.55
500,1000,163.1
500,1100,169.46
500,1200,175.87
500,1300,182.23
500,1400,189.14
500,1500,195.55
500,1600,201.91
500,1700,208.46
500,1800,214.82
600,500,137.5
600,600,144.13
600,700,151.03
600,800,157.66
600,900,164.3
600,1000,171.11
600,1100,177.74
600,1200,184.42
600,1300,191.05
600,1400,198.23
600,1500,204.91
600,1600,211.54
600,1700,218.35
600,1800,224.98
700,500,144.16
700,600,151.29
700,700,158.23
700,800,165.13
700,900,172.03
700,1000,179.12
700,1100,186.02
700,1200,192.96
700,1300,199.86
700,1400,207.32
700,1500,214.26
700,1600,221.16
700,1700,228.24
700,1800,235.14
800,500,151.01
800,600,158.18
800,700,165.39
800,800,172.56
800,900,179.73
800,1000,187.08
800,1100,194.25
800,1200,201.46
800,1300,208.63
800,1400,216.36
800,1500,223.57
800,1600,230.74
800,1700,238.09
800,1800,245.26
900,500,157.63
900,600,165.07
900,700,172.55
900,800,179.99
900,900,187.43
900,1000,195.05
900,1100,202.49
900,1200,209.97
900,1300,217.41
900,1400,225.4
900,1500,232.88
900,1600,240.32
900,1700,247.94
900,1800,255.38
1000,500,164.29
1000,600,172.0
1000,700,179.75
1000,800,187.46
1000,900,195.16
1000,1000,203.06
1000,1100,210.76
1000,1200,218.51
1000,1300,226.22
1000,1400,234.48
1000,1500,242.23
1000,1600,249.94
1000,1700,257.83
1000,1800,265.54
1100,500,170.91
1100,600,178.89
1100,700,186.91
1100,800,194.88
1100,900,202.86
1100,1000,211.02
1100,1100,219.0
1100,1200,227.02
1100,1300,234.99
1100,1400,243.52
1100,1500,251.54
1100,1600,259.52
1100,1700,267.68
1100,1800,275.66
1200,500,177.57
1200,600,185.82
1200,700,194.11
1200,800,202.35
1200,900,210.6
1200,1000,219.03
1200,1100,227.27
1200,1200,235.56
1200,1300,243.81
1200,1400,252.61
1200,1500,260.89
1200,1600,269.14
1200,1700,277.57
1200,1800,285.82
1300,500,184.19
1300,600,192.71
1300,700,201.26
1300,800,209.78
1300,900,218.29
1300,1000,226.99
1300,1100,235.51
1300,1200,244.06
1300,1300,252.58
1300,1400,261.65
1300,1500,270.2
1300,1600,278.72
1300,1700,287.42
1300,1800,295.94
1400,500,190.81
1400,600,199.6
1400,700,208.42
1400,800,217.21
1400,900,225.99
1400,1000,234.96
1400,1100,243.74
1400,1200,252.57
1400,1300,261.35
1400,1400,270.69
1400,1500,279.52
1400,1600,288.3
1400,1700,297.27
1400,1800,306.05
1500,500,197.52
1500,600,206.58
1500,700,215.67
1500,800,224.72
1500,900,233.77
1500,1000,243.01
1500,1100,252.07
1500,1200,261.16
1500,1300,270.21
1500,1400,279.82
1500,1500,288.92
1500,1600,297.97
1500,1700,307.21
1500,1800,316.26
1600,500,204.14
1600,600,213.46
1600,700,222.83
1600,800,232.15
1600,900,241.47
1600,1000,250.98
1600,1100,260.3
1600,1200,269.67
1600,1300,278.99
1600,1400,288.86
1600,1500,298.23
1600,1600,307.55
1600,1700,317.06
1600,1800,326.38
1700,500,210.81
1700,600,220.4
1700,700,230.03
1700,800,239.62
1700,900,249.21
1700,1000,258.99
1700,1100,268.58
1700,1200,278.21
1700,1300,287.8
1700,1400,297.95
1700,1500,307.58
1700,1600,317.17
1700,1700,326.95
1700,1800,336.54
1800,500,217.42
1800,600,227.28
1800,700,237.19
1800,800,247.04
1800,900,256.91
1800,1000,266.95
1800,1100,276.81
1800,1200,286.71
1800,1300,296.57
1800,1400,306.99
1800,1500,316.89
1800,1600,326.75
1800,1700,336.8
1800,1800,346.66
1900,500,224.04
1900,600,234.17
1900,700,244.34
1900,800,254.47
1900,900,264.6
1900,1000,274.92
1900,1100,285.05
1900,1200,295.22
1900,1300,305.35
1900,1400,316.03
1900,1500,326.2
1900,1600,336.33
1900,1700,346.65
1900,1800,356.78
2000,500,230.71
2000,600,241.1
2000,700,251.54
2000,800,261.94
2000,900,272.34
2000,1000,282.92
2000,1100,293.32
2000,1200,303.76
2000,1300,314.16
2000,1400,325.11
2000,1500,335.55
2000,1600,345.95
2000,1700,356.54
2000,1800,366.94
