width,height,price
500,500,66.35
500,600,69.9
500,700,73.51
500,800,77.29
500,900,80.85
500,1000,84.6
500,1100,88.15
500,1200,91.76
500,1300,95.31
500,1400,98.96
500,1500,102.56
500,1600,106.12
500,1700,109.87
500,1800,113.43
600,500,70.11
600,600,73.89
600,700,77.94
600,800,81.72
600,900,85.51
600,1000,89.48
600,1100,93.26
600,1200,97.08
600,1300,100.86
600,1400,104.74
600,1500,108.56
600,1600,112.34
600,1700,116.31
600,1800,120.09
700,500,73.87
700,600,78.1
700,700,82.15
700,800,86.15
700,900,90.16
700,1000,94.35
700,1100,98.35
700,1200,102.4
700,1300,106.41
700,1400,110.5
700,1500,114.55
700,1600,118.56
700,1700,122.75
700,1800,126.75
800,500,77.81
800,600,82.04
800,700,86.31
800,800,90.54
800,900,94.77
800,1000,99.18
800,1100,103.41
800,1200,107.68
800,1300,111.91
800,1400,116.23
800,1500,120.5
800,1600,124.73
800,1700,129.14
800,1800,133.37
900,500,81.53
900,600,85.98
900,700,90.47
900,800,94.92
900,900,99.37
900,1000,104.01
900,1100,108.46
900,1200,112.96
900,1300,117.41
900,1400,121.95
900,1500,126.45
900,1600,130.9
900,1700,135.54
900,1800,139.99
1000,500,85.28
1000,600,89.96
1000,700,94.67
1000,800,99.35
1000,900,104.02
1000,1000,108.89
1000,1100,113.56
1000,1200,118.28
1000,1300,122.95
1000,1400,127.72
1000,1500,132.44
1000,1600,137.11
1000,1700,141.97
1000,1800,146.65
1100,500,89.0
1100,600,93.9
1100,700,98.84
1100,800,103.73
1100,900,108.63
1100,1000,113.72
1100,1100,118.62
1100,1200,123.56
1100,1300,128.46
1100,1400,133.44
1100,1500,138.39
1100,1600,143.28
1100,1700,148.37
1100,1800,153.27
1200,500,92.76
1200,600,97.88
1200,700,103.04
1200,800,108.16
1200,900,113.28
1200,1000,118.59
1200,1100,123.71
1200,1200,128.88
1200,1300,134.0
1200,1400,139.21
1200,1500,144.38
1200,1600,149.5
1200,1700,154.81
1200,1800,159.93
1300,500,96.47
1300,600,101.82
1300,700,107.2
1300,800,112.55
1300,900,117.89
1300,1000,123.42
1300,1100,128.77
1300,1200,134.16
1300,1300,139.5
1300,1400,144.94
1300,1500,150.33
1300,1600,155.67
1300,1700,161.2
1300,1800,166.55
1400,500,100.19
1400,600,105.75
1400,700,111.36
1400,800,116.93
1400,900,122.5
1400,1000,128.26
1400,1100,133.82
1400,1200,139.44
1400,1300,145.0
1400,1400,150.66
1400,1500,156.27
1400,1600,161.84
1400,1700,167.6
1400,1800,173.17
1500,500,103.99
1500,600,109.78
1500,700,115.62
1500,800,121.41
1500,900,127.2
1500,1000,133.18
1500,1100,138.97
1500,1200,144.8
1500,1300,150.6
1500,1400,156.48
1500,1500,162.31
1500,1600,168.1
1500,1700,174.08
1500,1800,179.88
1600,500,107.71
1600,600,113.72
1600,700,119.78
1600,800,125.79
1600,900,131.81
1600,1000,138.01
1600,1100,144.03
1600,1200,150.08
1600,1300,156.1
1600,1400,162.2
1600,1500,168.26
1600,1600,174.28
1600,1700,180.48
1600,1800,186.49
1700,500,111.47
1700,600,117.7
1700,700,123.98
1700,800,130.22
1700,900,136.46
1700,1000,142.88
1700,1100,149.12
1700,1200,155.4
1700,1300,161.64
1700,1400,167.97
1700,1500,174.25
1700,1600,180.49
1700,1700,186.92
1700,1800,193.15
1800,500,115.18
1800,600,121.64
1800,700,128.14
1800,800,134.61
1800,900,141.07
1800,1000,147.72
1800,1100,154.18
1800,1200,160.68
1800,1300,167.14
1800,1400,173.7
1800,1500,180.2
1800,1600,186.66
1800,1700,193.31
1800,1800,199.77
1900,500,118.9
1900,600,125.58
1900,700,132.31
1900,800,138.99
1900,900,145.68
1900,1000,152.55
1900,1100,159.23
1900,1200,165.96
1900,1300,172.65
1900,1400,179.42
1900,1500,186.15
1900,1600,192.83
1900,1700,199.71
1900,1800,206.39
2000,500,122.65
2000,600,129.56
2000,700,136.51
2000,800,143.42
2000,900,150.33
2000,1000,157.42
2000,1100,164.33
2000,1200,171.28
2000,1300,178.19
2000,1400,185.19
2000,1500,192.14
2000,1600,199.05
2000,1700,206.14
2000,1800,213.05
